image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_4_(Neg)2_1_.jpg,7,n,arccurve_plane,170,y,0,3.036078215,25
Plane_0_3_7_0_.jpg,11,n,arccurve_plane,43,n,1,5.902852058,25
Plane_0_6_1_1_.jpg,16,n,arccurve_plane,160,y,0,4.602958918,25
Plane_0_1_(Neg)12_0_.jpg,30,n,arccurve_plane,190,n,1,2.536114931,25
Plane_0_3_(Neg)3_1_.jpg,40,n,arccurve_plane,141,y,0,4.66962409,25
Plane_0_6_4_1_.jpg,44,n,arccurve_plane,40,n,1,4.267190933,25
Plane_0_0_11_0_.jpg,45,n,arccurve_plane,342,n,1,3.736096859,25
Sphere_0_6_1_1_.jpg,2,n,arccurve_sphere,249,y,0,5.669578791,25
Sphere_0_3_(Neg)3_1_.jpg,3,n,arccurve_sphere,245,y,0,4.102913141,25
Sphere_0_1_(Neg)12_0_.jpg,10,n,arccurve_sphere,91,n,1,3.536149025,25
Sphere_0_6_4_1_.jpg,21,n,arccurve_sphere,45,y,0,2.80281806,25
Sphere_0_3_7_0_.jpg,23,n,arccurve_sphere,110,y,0,8.102725029,25
Sphere_0_0_11_0_.jpg,27,n,arccurve_sphere,13,y,0,6.602906942,25
Sphere_0_4_(Neg)2_1_.jpg,47,n,arccurve_sphere,227,y,0,2.069452047,25
Plane_0_0_(Neg)4_.jpg,22,y,arcline_plane,230,y,1,2.169462919,25
Plane_0_5_(Neg)2_.jpg,24,y,arcline_plane,262,y,1,2.402799129,25
Plane_0_2_1_.jpg,38,y,arcline_plane,84,y,1,2.302818775,25
Plane_0_1_2_.jpg,43,y,arcline_plane,264,y,1,2.602792025,25
Plane_0_6_3_.jpg,46,y,arcline_plane,202,y,1,2.702770948,25
Plane_0_3_(Neg)1_.jpg,52,y,arcline_plane,108,y,1,2.302852154,25
Plane_0_4_5_.jpg,54,y,arcline_plane,296,y,1,2.586158991,25
Sphere_0_0_(Neg)4_.jpg,15,n,arcline_sphere,212,y,0,2.667136908,25
Sphere_0_4_5_.jpg,29,n,arcline_sphere,238,y,0,2.133838892,25
Sphere_0_3_(Neg)1_.jpg,34,n,arcline_sphere,116,y,0,2.269494057,25
Sphere_0_6_3_.jpg,36,n,arcline_sphere,36,y,0,2.636240005,25
Sphere_0_5_(Neg)2_.jpg,48,n,arcline_sphere,200,y,0,3.002833128,25
Sphere_0_1_2_.jpg,49,n,arcline_sphere,164,y,0,2.436130047,25
Sphere_0_2_1_.jpg,53,n,arcline_sphere,337,y,0,2.436153889,25
gPlane_0_2_4_.jpg,5,n,geocurve_plane,258,y,0,3.602864027,25
gPlane_0_4_(Neg)3_.jpg,13,n,geocurve_plane,242,y,0,6.202882051,25
gPlane_0_6_(Neg)5_.jpg,19,n,geocurve_plane,119,n,1,3.336103916,25
gPlane_0_1_2_.jpg,20,n,geocurve_plane,314,y,0,2.769525051,25
gPlane_0_5_1_.jpg,32,n,geocurve_plane,14,y,0,4.536248922,25
gPlane_0_4_(Neg)4_.jpg,33,n,geocurve_plane,190,y,0,5.769581795,25
gPlane_0_6_(Neg)2_.jpg,55,n,geocurve_plane,257,y,0,7.769616127,25
gSphere_0_4_(Neg)4_.jpg,9,y,geocurve_sphere,154,y,1,3.769564152,25
gSphere_0_5_1_.jpg,14,y,geocurve_sphere,32,y,1,3.102982044,25
gSphere_0_2_4_.jpg,18,y,geocurve_sphere,334,y,1,4.436184168,25
gSphere_0_6_(Neg)2_.jpg,26,y,geocurve_sphere,325,y,1,2.802706003,25
gSphere_0_6_(Neg)5_.jpg,28,y,geocurve_sphere,206,y,1,5.500534058,25
gSphere_0_4_(Neg)3_.jpg,31,y,geocurve_sphere,85,y,1,3.236206055,25
gSphere_0_1_2_.jpg,42,y,geocurve_sphere,43,y,1,2.602845907,25
Plane_0_3_.jpg,1,y,geoline_plane,234,y,1,3.836197853,25
Plane_0_4_.jpg,4,y,geoline_plane,285,y,1,4.069850922,25
Plane_0_1_.jpg,12,y,geoline_plane,80,y,1,3.369424105,25
Plane_0_6_.jpg,25,y,geoline_plane,24,y,1,2.402926922,25
Plane_0_0_.jpg,35,y,geoline_plane,230,y,1,2.602803946,25
Plane_0_2_.jpg,41,y,geoline_plane,106,y,1,2.969602108,25
Plane_0_5_.jpg,51,y,geoline_plane,239,y,1,1.836244106,25
Sphere_0_6_.jpg,6,y,geoline_sphere,200,y,1,2.869498014,25
Sphere_0_3_.jpg,8,y,geoline_sphere,340,y,1,3.03618288,25
Sphere_0_2_.jpg,17,y,geoline_sphere,35,y,1,2.702884197,25
Sphere_0_5_.jpg,37,y,geoline_sphere,48,y,1,2.669506073,25
Sphere_0_4_.jpg,39,y,geoline_sphere,124,y,1,3.002620935,25
Sphere_0_0_.jpg,50,y,geoline_sphere,115,y,1,2.702808857,25
Sphere_0_1_.jpg,56,y,geoline_sphere,49,y,1,2.635895967,25
,,,,,,,,25
