image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_3_(Neg)3_1_.jpg,3,n,arccurve_plane,143,n,1,5.061594009,70
Plane_0_6_4_1_.jpg,7,n,arccurve_plane,266,n,1,1.584103107,70
Plane_0_6_1_1_.jpg,15,n,arccurve_plane,45,n,1,3.296102047,70
Plane_0_1_(Neg)12_0_.jpg,25,n,arccurve_plane,50,n,1,2.80251193,70
Plane_0_4_(Neg)2_1_.jpg,28,n,arccurve_plane,109,n,1,4.663834095,70
Plane_0_0_11_0_.jpg,29,n,arccurve_plane,293,n,1,1.659909964,70
Plane_0_3_7_0_.jpg,39,n,arccurve_plane,148,n,1,1.678647995,70
Sphere_0_6_4_1_.jpg,8,n,arccurve_sphere,190,n,1,3.033169031,70
Sphere_0_3_7_0_.jpg,10,n,arccurve_sphere,209,n,1,1.586543083,70
Sphere_0_4_(Neg)2_1_.jpg,31,n,arccurve_sphere,226,n,1,4.870524168,70
Sphere_0_1_(Neg)12_0_.jpg,37,n,arccurve_sphere,315,n,1,2.095784903,70
Sphere_0_0_11_0_.jpg,42,n,arccurve_sphere,65,n,1,4.587020159,70
Sphere_0_3_(Neg)3_1_.jpg,47,n,arccurve_sphere,121,n,1,2.664907932,70
Sphere_0_6_1_1_.jpg,53,n,arccurve_sphere,117,y,0,2.294843912,70
Plane_0_4_5_.jpg,6,y,arcline_plane,164,y,1,1.643938065,70
Plane_0_3_(Neg)1_.jpg,11,y,arcline_plane,73,y,1,1.592265129,70
Plane_0_2_1_.jpg,12,y,arcline_plane,264,y,1,1.200706005,70
Plane_0_6_3_.jpg,14,y,arcline_plane,347,y,1,1.835430145,70
Plane_0_0_(Neg)4_.jpg,16,y,arcline_plane,108,y,1,1.540477037,70
Plane_0_1_2_.jpg,38,y,arcline_plane,147,y,1,1.380638123,70
Plane_0_5_(Neg)2_.jpg,52,y,arcline_plane,47,y,1,1.931607962,70
Sphere_0_0_(Neg)4_.jpg,2,n,arcline_sphere,246,y,0,2.496433973,70
Sphere_0_4_5_.jpg,20,n,arcline_sphere,249,y,0,1.453136921,70
Sphere_0_6_3_.jpg,27,n,arcline_sphere,343,y,0,1.58258605,70
Sphere_0_1_2_.jpg,35,n,arcline_sphere,22,y,0,1.37323308,70
Sphere_0_5_(Neg)2_.jpg,43,n,arcline_sphere,234,y,0,1.174700975,70
Sphere_0_2_1_.jpg,44,n,arcline_sphere,67,y,0,1.56193614,70
Sphere_0_3_(Neg)1_.jpg,56,n,arcline_sphere,208,y,0,1.481117964,70
gPlane_0_6_(Neg)2_.jpg,4,n,geocurve_plane,96,n,1,5.216017962,70
gPlane_0_5_1_.jpg,13,n,geocurve_plane,41,n,1,5.080214024,70
gPlane_0_6_(Neg)5_.jpg,24,n,geocurve_plane,132,n,1,4.615432024,70
gPlane_0_4_(Neg)3_.jpg,40,n,geocurve_plane,32,n,1,2.45144701,70
gPlane_0_1_2_.jpg,45,n,geocurve_plane,299,n,1,23.14087892,70
gPlane_0_2_4_.jpg,50,n,geocurve_plane,234,n,1,2.851086855,70
gPlane_0_4_(Neg)4_.jpg,55,n,geocurve_plane,241,n,1,1.858161926,70
gSphere_0_1_2_.jpg,5,y,geocurve_sphere,300,y,1,1.607455969,70
gSphere_0_2_4_.jpg,9,y,geocurve_sphere,310,n,0,5.890347004,70
gSphere_0_6_(Neg)2_.jpg,17,y,geocurve_sphere,313,n,0,4.190128088,70
gSphere_0_5_1_.jpg,18,y,geocurve_sphere,58,y,1,3.690051794,70
gSphere_0_4_(Neg)3_.jpg,34,y,geocurve_sphere,220,n,0,1.616590977,70
gSphere_0_4_(Neg)4_.jpg,36,y,geocurve_sphere,84,n,0,1.735891104,70
gSphere_0_6_(Neg)5_.jpg,49,y,geocurve_sphere,338,n,0,1.551549196,70
Plane_0_0_.jpg,21,y,geoline_plane,16,y,1,1.281085968,70
Plane_0_2_.jpg,23,y,geoline_plane,168,y,1,1.430574894,70
Plane_0_5_.jpg,26,y,geoline_plane,81,y,1,1.620844841,70
Plane_0_4_.jpg,30,y,geoline_plane,32,y,1,1.367068052,70
Plane_0_6_.jpg,33,y,geoline_plane,241,y,1,1.299031019,70
Plane_0_3_.jpg,41,y,geoline_plane,343,y,1,2.506798029,70
Plane_0_1_.jpg,46,y,geoline_plane,325,y,1,2.258657932,70
Sphere_0_6_.jpg,1,y,geoline_sphere,256,y,1,36.62126207,70
Sphere_0_3_.jpg,19,y,geoline_sphere,129,y,1,1.518051863,70
Sphere_0_4_.jpg,22,y,geoline_sphere,28,y,1,1.565005064,70
Sphere_0_0_.jpg,32,y,geoline_sphere,219,y,1,1.35258913,70
Sphere_0_2_.jpg,48,y,geoline_sphere,203,y,1,3.497718096,70
Sphere_0_1_.jpg,51,y,geoline_sphere,45,y,1,1.445238113,70
Sphere_0_5_.jpg,54,y,geoline_sphere,294,y,1,1.897291899,70
,,,,,,,,70
