image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_3_(Neg)3_1_.jpg,8,n,arccurve_plane,161,n,1,6.962432861,11
Plane_0_6_1_1_.jpg,9,n,arccurve_plane,90,n,1,5.151900053,11
Plane_0_6_4_1_.jpg,21,n,arccurve_plane,56,n,1,3.627308846,11
Plane_0_4_(Neg)2_1_.jpg,25,n,arccurve_plane,40,n,1,2.605715036,11
Plane_0_1_(Neg)12_0_.jpg,40,n,arccurve_plane,120,n,1,2.919775963,11
Plane_0_3_7_0_.jpg,41,n,arccurve_plane,15,n,1,3.442041159,11
Plane_0_0_11_0_.jpg,46,n,arccurve_plane,327,n,1,2.693722963,11
Sphere_0_6_4_1_.jpg,10,n,arccurve_sphere,284,n,1,3.528860092,11
Sphere_0_3_(Neg)3_1_.jpg,14,n,arccurve_sphere,41,n,1,2.729515076,11
Sphere_0_6_1_1_.jpg,18,n,arccurve_sphere,76,n,1,13.12202501,11
Sphere_0_0_11_0_.jpg,26,n,arccurve_sphere,166,n,1,2.83544898,11
Sphere_0_4_(Neg)2_1_.jpg,32,n,arccurve_sphere,286,n,1,4.977212906,11
Sphere_0_3_7_0_.jpg,55,n,arccurve_sphere,81,n,1,2.561785936,11
Sphere_0_1_(Neg)12_0_.jpg,56,n,arccurve_sphere,261,n,1,2.061861992,11
Plane_0_4_5_.jpg,2,y,arcline_plane,197,y,1,2.953374147,11
Plane_0_1_2_.jpg,5,y,arcline_plane,288,y,1,4.249513865,11
Plane_0_2_1_.jpg,7,y,arcline_plane,226,y,1,2.157109976,11
Plane_0_3_(Neg)1_.jpg,12,y,arcline_plane,242,y,1,3.473027945,11
Plane_0_6_3_.jpg,13,y,arcline_plane,270,y,1,2.789598942,11
Plane_0_5_(Neg)2_.jpg,39,y,arcline_plane,258,y,1,2.674839973,11
Plane_0_0_(Neg)4_.jpg,50,y,arcline_plane,233,y,1,2.829817772,11
Sphere_0_0_(Neg)4_.jpg,11,n,arcline_sphere,79,y,0,2.503731012,11
Sphere_0_4_5_.jpg,16,n,arcline_sphere,33,y,0,2.290089846,11
Sphere_0_5_(Neg)2_.jpg,35,n,arcline_sphere,263,y,0,2.913287878,11
Sphere_0_2_1_.jpg,36,n,arcline_sphere,50,y,0,3.957035065,11
Sphere_0_6_3_.jpg,45,n,arcline_sphere,64,y,0,3.729876041,11
Sphere_0_3_(Neg)1_.jpg,52,n,arcline_sphere,292,y,0,5.696408033,11
Sphere_0_1_2_.jpg,54,n,arcline_sphere,319,y,0,2.656476021,11
gPlane_0_1_2_.jpg,6,n,geocurve_plane,319,y,0,2.607858896,11
gPlane_0_4_(Neg)3_.jpg,17,n,geocurve_plane,117,n,1,3.269397974,11
gPlane_0_6_(Neg)5_.jpg,19,n,geocurve_plane,160,n,1,3.376322031,11
gPlane_0_6_(Neg)2_.jpg,33,n,geocurve_plane,210,n,1,2.245700836,11
gPlane_0_4_(Neg)4_.jpg,34,n,geocurve_plane,213,n,1,2.510995865,11
gPlane_0_5_1_.jpg,38,n,geocurve_plane,98,n,1,3.777808905,11
gPlane_0_2_4_.jpg,48,n,geocurve_plane,275,n,1,2.443671942,11
gSphere_0_6_(Neg)2_.jpg,20,y,geocurve_sphere,127,n,0,2.668720961,11
gSphere_0_6_(Neg)5_.jpg,24,y,geocurve_sphere,336,n,0,2.403756857,11
gSphere_0_4_(Neg)3_.jpg,27,y,geocurve_sphere,10,n,0,3.058088064,11
gSphere_0_5_1_.jpg,42,y,geocurve_sphere,92,n,0,2.390790939,11
gSphere_0_1_2_.jpg,47,y,geocurve_sphere,349,n,0,3.897547007,11
gSphere_0_4_(Neg)4_.jpg,51,y,geocurve_sphere,280,n,0,2.575132132,11
gSphere_0_2_4_.jpg,53,y,geocurve_sphere,261,n,0,3.280605078,11
Plane_0_6_.jpg,3,y,geoline_plane,43,y,1,2.809056997,11
Plane_0_3_.jpg,15,y,geoline_plane,145,y,1,2.460180998,11
Plane_0_0_.jpg,28,y,geoline_plane,285,y,1,3.138550997,11
Plane_0_4_.jpg,29,y,geoline_plane,259,y,1,2.660109997,11
Plane_0_5_.jpg,30,y,geoline_plane,243,y,1,2.337862015,11
Plane_0_1_.jpg,37,y,geoline_plane,300,y,1,2.81019187,11
Plane_0_2_.jpg,49,y,geoline_plane,165,y,1,2.588219881,11
Sphere_0_1_.jpg,1,y,geoline_sphere,306,y,1,3.684386015,11
Sphere_0_6_.jpg,4,y,geoline_sphere,10,y,1,3.625482082,11
Sphere_0_0_.jpg,22,y,geoline_sphere,62,y,1,2.54039216,11
Sphere_0_2_.jpg,23,y,geoline_sphere,82,y,1,2.931406021,11
Sphere_0_5_.jpg,31,y,geoline_sphere,302,y,1,2.382402897,11
Sphere_0_4_.jpg,43,y,geoline_sphere,26,y,1,2.940341949,11
Sphere_0_3_.jpg,44,y,geoline_sphere,105,n,0,4.533560991,11
,,,,,,,,11
