image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_6_4_1_.jpg,5,n,arccurve_plane,49,n,1,2.882740021,57
Plane_0_0_11_0_.jpg,15,n,arccurve_plane,280,n,1,2.448816061,57
Plane_0_3_7_0_.jpg,25,n,arccurve_plane,215,n,1,4.062932968,57
Plane_0_4_(Neg)2_1_.jpg,28,n,arccurve_plane,314,n,1,5.22043705,57
Plane_0_6_1_1_.jpg,42,n,arccurve_plane,91,n,1,2.299002171,57
Plane_0_1_(Neg)12_0_.jpg,46,n,arccurve_plane,26,n,1,3.488975048,57
Plane_0_3_(Neg)3_1_.jpg,53,n,arccurve_plane,273,n,1,3.349210978,57
Sphere_0_1_(Neg)12_0_.jpg,6,n,arccurve_sphere,324,n,1,2.083146095,57
Sphere_0_0_11_0_.jpg,9,n,arccurve_sphere,119,n,1,2.075854778,57
Sphere_0_4_(Neg)2_1_.jpg,12,n,arccurve_sphere,299,n,1,3.904166937,57
Sphere_0_3_7_0_.jpg,17,n,arccurve_sphere,256,n,1,2.469738007,57
Sphere_0_6_4_1_.jpg,26,n,arccurve_sphere,41,n,1,3.139405012,57
Sphere_0_3_(Neg)3_1_.jpg,29,n,arccurve_sphere,142,y,0,4.236003876,57
Sphere_0_6_1_1_.jpg,33,n,arccurve_sphere,136,y,0,2.862397909,57
Plane_0_4_5_.jpg,3,y,arcline_plane,193,y,1,2.13261795,57
Plane_0_1_2_.jpg,10,y,arcline_plane,302,y,1,2.169136047,57
Plane_0_3_(Neg)1_.jpg,21,y,arcline_plane,95,y,1,1.828047991,57
Plane_0_2_1_.jpg,34,y,arcline_plane,129,y,1,2.665543079,57
Plane_0_6_3_.jpg,36,y,arcline_plane,32,y,1,5.092708111,57
Plane_0_5_(Neg)2_.jpg,51,y,arcline_plane,273,y,1,2.04133606,57
Plane_0_0_(Neg)4_.jpg,55,y,arcline_plane,255,y,1,1.587977886,57
Sphere_0_5_(Neg)2_.jpg,2,n,arcline_sphere,341,y,0,3.336946964,57
Sphere_0_2_1_.jpg,4,n,arcline_sphere,158,y,0,2.221367836,57
Sphere_0_1_2_.jpg,8,n,arcline_sphere,249,y,0,2.073082924,57
Sphere_0_3_(Neg)1_.jpg,27,n,arcline_sphere,143,y,0,3.117630005,57
Sphere_0_6_3_.jpg,31,n,arcline_sphere,251,y,0,2.682960033,57
Sphere_0_0_(Neg)4_.jpg,47,n,arcline_sphere,34,y,0,2.082214117,57
Sphere_0_4_5_.jpg,49,n,arcline_sphere,119,y,0,2.078205824,57
gPlane_0_5_1_.jpg,13,n,geocurve_plane,236,n,1,3.133985996,57
gPlane_0_2_4_.jpg,22,n,geocurve_plane,142,n,1,1.842503071,57
gPlane_0_1_2_.jpg,30,n,geocurve_plane,37,y,0,1.689615011,57
gPlane_0_6_(Neg)5_.jpg,35,n,geocurve_plane,227,n,1,2.194051027,57
gPlane_0_4_(Neg)3_.jpg,37,n,geocurve_plane,303,n,1,2.121946812,57
gPlane_0_4_(Neg)4_.jpg,38,n,geocurve_plane,297,n,1,1.950521946,57
gPlane_0_6_(Neg)2_.jpg,41,n,geocurve_plane,217,n,1,1.955271006,57
gSphere_0_6_(Neg)2_.jpg,11,y,geocurve_sphere,39,n,0,2.496429205,57
gSphere_0_4_(Neg)4_.jpg,16,y,geocurve_sphere,147,n,0,6.087425947,57
gSphere_0_1_2_.jpg,23,y,geocurve_sphere,305,y,1,3.865995169,57
gSphere_0_5_1_.jpg,24,y,geocurve_sphere,201,y,1,2.675966978,57
gSphere_0_4_(Neg)3_.jpg,43,y,geocurve_sphere,285,n,0,6.242866993,57
gSphere_0_2_4_.jpg,54,y,geocurve_sphere,318,n,0,3.910579205,57
gSphere_0_6_(Neg)5_.jpg,56,y,geocurve_sphere,226,n,0,2.576000929,57
Plane_0_5_.jpg,7,y,geoline_plane,39,y,1,3.237922907,57
Plane_0_3_.jpg,19,y,geoline_plane,199,y,1,3.5498631,57
Plane_0_1_.jpg,20,y,geoline_plane,35,y,1,1.824517965,57
Plane_0_0_.jpg,39,y,geoline_plane,136,y,1,5.270018101,57
Plane_0_6_.jpg,45,y,geoline_plane,301,y,1,3.590955019,57
Plane_0_2_.jpg,48,y,geoline_plane,125,y,1,2.225462914,57
Plane_0_4_.jpg,50,y,geoline_plane,149,y,1,2.108733177,57
Sphere_0_0_.jpg,1,y,geoline_sphere,331,y,1,4.962188959,57
Sphere_0_4_.jpg,14,y,geoline_sphere,19,y,1,2.545217991,57
Sphere_0_3_.jpg,18,y,geoline_sphere,145,y,1,1.780834913,57
Sphere_0_1_.jpg,32,y,geoline_sphere,256,y,1,1.530404091,57
Sphere_0_2_.jpg,40,y,geoline_sphere,133,y,1,1.947357178,57
Sphere_0_6_.jpg,44,y,geoline_sphere,38,y,1,2.263996124,57
Sphere_0_5_.jpg,52,y,geoline_sphere,159,y,1,3.013439894,57
,,,,,,,,57
