image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_4_(Neg)2_1_.jpg,6,n,arccurve_plane,333,y,0,8.269754887,44
Plane_0_1_(Neg)12_0_.jpg,24,n,arccurve_plane,82,n,1,4.591688156,44
Plane_0_3_7_0_.jpg,26,n,arccurve_plane,80,n,1,11.23629403,44
Plane_0_6_4_1_.jpg,32,n,arccurve_plane,89,n,1,2.969549179,44
Plane_0_0_11_0_.jpg,42,n,arccurve_plane,263,n,1,2.102821827,44
Plane_0_3_(Neg)3_1_.jpg,53,n,arccurve_plane,287,y,0,2.636348009,44
Plane_0_6_1_1_.jpg,54,n,arccurve_plane,283,y,0,3.602945089,44
Sphere_0_6_4_1_.jpg,8,n,arccurve_sphere,282,y,0,12.90284419,44
Sphere_0_4_(Neg)2_1_.jpg,10,n,arccurve_sphere,324,y,0,3.002961159,44
Sphere_0_0_11_0_.jpg,23,n,arccurve_sphere,269,n,1,12.402946,44
Sphere_0_3_7_0_.jpg,36,n,arccurve_sphere,215,n,1,2.769494057,44
Sphere_0_6_1_1_.jpg,40,n,arccurve_sphere,162,y,0,2.802880049,44
Sphere_0_1_(Neg)12_0_.jpg,49,n,arccurve_sphere,289,n,1,2.436266184,44
Sphere_0_3_(Neg)3_1_.jpg,55,n,arccurve_sphere,134,y,0,1.869262934,44
Plane_0_5_(Neg)2_.jpg,1,y,arcline_plane,236,y,1,4.836340904,44
Plane_0_4_5_.jpg,12,y,arcline_plane,237,y,1,2.036223173,44
Plane_0_3_(Neg)1_.jpg,33,y,arcline_plane,286,y,1,1.802946091,44
Plane_0_2_1_.jpg,35,y,arcline_plane,72,y,1,3.202862024,44
Plane_0_0_(Neg)4_.jpg,41,y,arcline_plane,210,y,1,2.302804947,44
Plane_0_1_2_.jpg,51,y,arcline_plane,142,y,1,3.036301136,44
Plane_0_6_3_.jpg,52,y,arcline_plane,191,y,1,1.600497007,44
Sphere_0_5_(Neg)2_.jpg,3,n,arcline_sphere,207,y,0,4.302950859,44
Sphere_0_2_1_.jpg,5,n,arcline_sphere,199,y,0,4.202983856,44
Sphere_0_3_(Neg)1_.jpg,13,n,arcline_sphere,337,y,0,1.936297894,44
Sphere_0_6_3_.jpg,17,n,arcline_sphere,85,y,0,3.202970028,44
Sphere_0_1_2_.jpg,39,n,arcline_sphere,310,y,0,1.669548988,44
Sphere_0_4_5_.jpg,44,n,arcline_sphere,92,y,0,1.569586039,44
Sphere_0_0_(Neg)4_.jpg,45,n,arcline_sphere,317,y,0,1.369588137,44
gPlane_0_6_(Neg)2_.jpg,16,n,geocurve_plane,268,n,1,42.16973281,44
gPlane_0_5_1_.jpg,21,n,geocurve_plane,166,y,0,3.002908945,44
gPlane_0_4_(Neg)3_.jpg,22,n,geocurve_plane,150,y,0,17.80296779,44
gPlane_0_4_(Neg)4_.jpg,27,n,geocurve_plane,124,y,0,19.6363802,44
gPlane_0_6_(Neg)5_.jpg,30,n,geocurve_plane,70,n,1,3.969578981,44
gPlane_0_2_4_.jpg,46,n,geocurve_plane,263,y,0,2.469579935,44
gPlane_0_1_2_.jpg,50,n,geocurve_plane,24,y,0,1.733826876,44
gSphere_0_6_(Neg)2_.jpg,9,y,geocurve_sphere,124,y,1,3.502922058,44
gSphere_0_5_1_.jpg,11,y,geocurve_sphere,287,y,1,5.469667196,44
gSphere_0_6_(Neg)5_.jpg,18,y,geocurve_sphere,320,n,0,9.602912903,44
gSphere_0_4_(Neg)3_.jpg,28,y,geocurve_sphere,41,y,1,6.702799082,44
gSphere_0_1_2_.jpg,29,y,geocurve_sphere,79,y,1,6.469717979,44
gSphere_0_2_4_.jpg,34,y,geocurve_sphere,225,y,1,2.902956963,44
gSphere_0_4_(Neg)4_.jpg,43,y,geocurve_sphere,156,y,1,1.869513988,44
Plane_0_1_.jpg,2,y,geoline_plane,96,y,1,2.769556046,44
Plane_0_0_.jpg,4,y,geoline_plane,21,y,1,3.669578791,44
Plane_0_6_.jpg,7,y,geoline_plane,310,y,1,2.202909946,44
Plane_0_5_.jpg,15,y,geoline_plane,28,y,1,1.736216068,44
Plane_0_2_.jpg,19,y,geoline_plane,191,y,1,2.136307955,44
Plane_0_4_.jpg,31,y,geoline_plane,166,y,1,3.402832031,44
Plane_0_3_.jpg,56,y,geoline_plane,28,y,1,4.002966881,44
Sphere_0_4_.jpg,14,y,geoline_sphere,62,y,1,2.436308146,44
Sphere_0_6_.jpg,20,y,geoline_sphere,86,y,1,3.402994871,44
Sphere_0_3_.jpg,25,y,geoline_sphere,90,y,1,2.567153931,44
Sphere_0_1_.jpg,37,y,geoline_sphere,208,y,1,1.869930983,44
Sphere_0_0_.jpg,38,y,geoline_sphere,292,y,1,1.969619989,44
Sphere_0_2_.jpg,47,y,geoline_sphere,90,y,1,1.669641972,44
Sphere_0_5_.jpg,48,y,geoline_sphere,123,y,1,7.036354065,44
,,,,,,,,44
