image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_3_7_0_.jpg,5,n,arccurve_plane,215,n,1,3.749125004,69
Plane_0_4_(Neg)2_1_.jpg,13,n,arccurve_plane,36,n,1,3.033707857,69
Plane_0_3_(Neg)3_1_.jpg,14,n,arccurve_plane,82,n,1,6.3524611,69
Plane_0_6_1_1_.jpg,28,n,arccurve_plane,243,n,1,1.722496033,69
Plane_0_1_(Neg)12_0_.jpg,47,n,arccurve_plane,100,n,1,1.653516054,69
Plane_0_0_11_0_.jpg,53,n,arccurve_plane,74,n,1,1.506046057,69
Plane_0_6_4_1_.jpg,55,n,arccurve_plane,199,n,1,1.481178999,69
Sphere_0_3_(Neg)3_1_.jpg,4,n,arccurve_sphere,304,y,0,2.750886202,69
Sphere_0_3_7_0_.jpg,6,n,arccurve_sphere,54,n,1,2.296020985,69
Sphere_0_6_1_1_.jpg,23,n,arccurve_sphere,92,y,0,3.415418863,69
Sphere_0_4_(Neg)2_1_.jpg,34,n,arccurve_sphere,226,y,0,1.632090092,69
Sphere_0_1_(Neg)12_0_.jpg,35,n,arccurve_sphere,17,n,1,1.743383884,69
Sphere_0_0_11_0_.jpg,40,n,arccurve_sphere,28,n,1,1.567939043,69
Sphere_0_6_4_1_.jpg,42,n,arccurve_sphere,267,n,1,1.534182072,69
Plane_0_4_5_.jpg,10,y,arcline_plane,133,y,1,1.546360016,69
Plane_0_1_2_.jpg,17,y,arcline_plane,223,y,1,1.552663803,69
Plane_0_2_1_.jpg,18,y,arcline_plane,202,y,1,1.367805958,69
Plane_0_6_3_.jpg,36,y,arcline_plane,101,y,1,1.550584078,69
Plane_0_5_(Neg)2_.jpg,41,y,arcline_plane,136,y,1,1.665555,69
Plane_0_0_(Neg)4_.jpg,48,y,arcline_plane,228,y,1,1.366518021,69
Plane_0_3_(Neg)1_.jpg,52,y,arcline_plane,205,y,1,1.432631969,69
Sphere_0_3_(Neg)1_.jpg,2,n,arcline_sphere,195,y,0,2.261826038,69
Sphere_0_4_5_.jpg,7,n,arcline_sphere,52,y,0,1.737099171,69
Sphere_0_1_2_.jpg,8,n,arcline_sphere,241,y,0,1.835376978,69
Sphere_0_0_(Neg)4_.jpg,32,n,arcline_sphere,333,y,0,1.545792818,69
Sphere_0_2_1_.jpg,44,n,arcline_sphere,193,y,0,1.363572836,69
Sphere_0_6_3_.jpg,45,n,arcline_sphere,19,y,0,1.828486919,69
Sphere_0_5_(Neg)2_.jpg,54,n,arcline_sphere,85,y,0,1.315879107,69
gPlane_0_6_(Neg)5_.jpg,21,n,geocurve_plane,104,n,1,1.82694602,69
gPlane_0_4_(Neg)3_.jpg,25,n,geocurve_plane,129,n,1,1.556902885,69
gPlane_0_5_1_.jpg,27,n,geocurve_plane,128,n,1,2.029384136,69
gPlane_0_2_4_.jpg,30,n,geocurve_plane,248,y,0,3.032091141,69
gPlane_0_6_(Neg)2_.jpg,37,n,geocurve_plane,339,n,1,1.38885498,69
gPlane_0_4_(Neg)4_.jpg,50,n,geocurve_plane,272,n,1,1.538848162,69
gPlane_0_1_2_.jpg,51,n,geocurve_plane,24,y,0,1.440156937,69
gSphere_0_4_(Neg)3_.jpg,3,y,geocurve_sphere,276,n,0,5.460273027,69
gSphere_0_6_(Neg)2_.jpg,9,y,geocurve_sphere,117,n,0,5.596525908,69
gSphere_0_5_1_.jpg,15,y,geocurve_sphere,18,y,1,4.43424201,69
gSphere_0_1_2_.jpg,19,y,geocurve_sphere,322,y,1,1.169872999,69
gSphere_0_6_(Neg)5_.jpg,22,y,geocurve_sphere,224,n,0,1.442294836,69
gSphere_0_2_4_.jpg,24,y,geocurve_sphere,322,n,0,2.779127836,69
gSphere_0_4_(Neg)4_.jpg,43,y,geocurve_sphere,86,n,0,1.910327911,69
Plane_0_1_.jpg,12,y,geoline_plane,14,y,1,1.435692072,69
Plane_0_4_.jpg,26,y,geoline_plane,235,y,1,1.425379038,69
Plane_0_3_.jpg,29,y,geoline_plane,102,y,1,1.927742004,69
Plane_0_5_.jpg,31,y,geoline_plane,132,y,1,1.474529982,69
Plane_0_2_.jpg,39,y,geoline_plane,265,y,1,2.300090075,69
Plane_0_6_.jpg,46,y,geoline_plane,163,y,1,1.753574133,69
Plane_0_0_.jpg,49,y,geoline_plane,282,y,1,1.284576893,69
Sphere_0_2_.jpg,1,y,geoline_sphere,243,y,1,5.144047022,69
Sphere_0_3_.jpg,11,y,geoline_sphere,107,y,1,1.363497019,69
Sphere_0_0_.jpg,16,y,geoline_sphere,279,y,1,1.403026819,69
Sphere_0_5_.jpg,20,y,geoline_sphere,160,y,1,1.428439856,69
Sphere_0_6_.jpg,33,y,geoline_sphere,262,y,1,1.48129487,69
Sphere_0_1_.jpg,38,y,geoline_sphere,132,y,1,1.167595148,69
Sphere_0_4_.jpg,56,y,geoline_sphere,231,y,1,1.646711111,69
,,,,,,,,69
