image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_3_7_0_.jpg,5,n,arccurve_plane,159,n,1,1.902733803,14
Plane_0_0_11_0_.jpg,18,n,arccurve_plane,119,n,1,1.70294714,14
Plane_0_6_1_1_.jpg,30,n,arccurve_plane,229,n,1,1.967166185,14
Plane_0_4_(Neg)2_1_.jpg,39,n,arccurve_plane,73,n,1,1.869528055,14
Plane_0_3_(Neg)3_1_.jpg,43,n,arccurve_plane,42,n,1,2.269484043,14
Plane_0_6_4_1_.jpg,48,n,arccurve_plane,244,n,1,1.502937078,14
Plane_0_1_(Neg)12_0_.jpg,55,n,arccurve_plane,163,n,1,1.469578981,14
Sphere_0_6_1_1_.jpg,13,n,arccurve_sphere,22,y,0,9.969743013,14
Sphere_0_3_7_0_.jpg,23,n,arccurve_sphere,39,n,1,1.636182785,14
Sphere_0_3_(Neg)3_1_.jpg,27,n,arccurve_sphere,116,n,1,8.336323023,14
Sphere_0_0_11_0_.jpg,38,n,arccurve_sphere,122,n,1,1.36953187,14
Sphere_0_6_4_1_.jpg,41,n,arccurve_sphere,260,n,1,3.002868891,14
Sphere_0_1_(Neg)12_0_.jpg,47,n,arccurve_sphere,16,n,1,2.102808952,14
Sphere_0_4_(Neg)2_1_.jpg,53,n,arccurve_sphere,210,n,1,2.702823877,14
Plane_0_5_(Neg)2_.jpg,4,y,arcline_plane,47,y,1,2.900488138,14
Plane_0_3_(Neg)1_.jpg,32,y,arcline_plane,276,y,1,1.702857018,14
Plane_0_6_3_.jpg,34,y,arcline_plane,327,y,1,1.56974721,14
Plane_0_2_1_.jpg,42,y,arcline_plane,321,y,1,2.236237049,14
Plane_0_1_2_.jpg,49,y,arcline_plane,330,y,1,2.302982092,14
Plane_0_0_(Neg)4_.jpg,52,y,arcline_plane,155,y,1,1.602859974,14
Plane_0_4_5_.jpg,54,y,arcline_plane,336,y,1,1.805797815,14
Sphere_0_6_3_.jpg,12,n,arcline_sphere,207,y,0,1.869597912,14
Sphere_0_4_5_.jpg,14,n,arcline_sphere,126,y,0,1.702986002,14
Sphere_0_0_(Neg)4_.jpg,16,n,arcline_sphere,323,y,0,1.669743776,14
Sphere_0_1_2_.jpg,22,n,arcline_sphere,170,y,0,1.569605827,14
Sphere_0_3_(Neg)1_.jpg,31,n,arcline_sphere,15,y,0,1.703020096,14
Sphere_0_5_(Neg)2_.jpg,36,n,arcline_sphere,257,y,0,4.402907848,14
Sphere_0_2_1_.jpg,46,n,arcline_sphere,347,y,0,1.503010035,14
gPlane_0_1_2_.jpg,1,n,geocurve_plane,13,y,0,2.63596797,14
gPlane_0_4_(Neg)4_.jpg,2,n,geocurve_plane,85,n,1,3.169564962,14
gPlane_0_4_(Neg)3_.jpg,15,n,geocurve_plane,130,n,1,1.536189079,14
gPlane_0_2_4_.jpg,24,n,geocurve_plane,292,n,1,2.169415951,14
gPlane_0_6_(Neg)5_.jpg,28,n,geocurve_plane,78,n,1,1.702844143,14
gPlane_0_5_1_.jpg,33,n,geocurve_plane,145,n,1,1.569513083,14
gPlane_0_6_(Neg)2_.jpg,45,n,geocurve_plane,218,n,1,3.802973032,14
gSphere_0_4_(Neg)4_.jpg,3,y,geocurve_sphere,162,n,0,24.1696949,14
gSphere_0_2_4_.jpg,8,y,geocurve_sphere,233,y,1,3.402974844,14
gSphere_0_4_(Neg)3_.jpg,10,y,geocurve_sphere,297,y,1,5.369783878,14
gSphere_0_5_1_.jpg,11,y,geocurve_sphere,55,y,1,2.636287212,14
gSphere_0_1_2_.jpg,19,y,geocurve_sphere,250,y,1,1.569288969,14
gSphere_0_6_(Neg)5_.jpg,20,y,geocurve_sphere,122,n,0,1.669467926,14
gSphere_0_6_(Neg)2_.jpg,44,y,geocurve_sphere,18,n,0,1.569534063,14
Plane_0_1_.jpg,6,y,geoline_plane,338,y,1,1.802947998,14
Plane_0_5_.jpg,7,y,geoline_plane,200,y,1,1.869577885,14
Plane_0_0_.jpg,21,y,geoline_plane,196,y,1,1.702950001,14
Plane_0_2_.jpg,40,y,geoline_plane,168,y,1,1.669548035,14
Plane_0_4_.jpg,50,y,geoline_plane,100,y,1,1.936326981,14
Plane_0_3_.jpg,51,y,geoline_plane,227,y,1,1.736238003,14
Plane_0_6_.jpg,56,y,geoline_plane,94,y,1,2.536231995,14
Sphere_0_2_.jpg,9,y,geoline_sphere,236,y,1,2.236294031,14
Sphere_0_1_.jpg,17,y,geoline_sphere,233,y,1,1.569536924,14
Sphere_0_6_.jpg,25,y,geoline_sphere,290,y,1,2.036334991,14
Sphere_0_4_.jpg,26,y,geoline_sphere,335,y,1,1.902971029,14
Sphere_0_0_.jpg,29,y,geoline_sphere,17,y,1,1.669676065,14
Sphere_0_3_.jpg,35,y,geoline_sphere,263,y,1,1.669564962,14
Sphere_0_5_.jpg,37,y,geoline_sphere,235,y,1,1.70292592,14
,,,,,,,,14
