image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_4_(Neg)2_1_.jpg,6,n,arccurve_plane,69,y,0,2.569584847,24
Plane_0_3_(Neg)3_1_.jpg,7,n,arccurve_plane,330,y,0,2.336104155,24
Plane_0_0_11_0_.jpg,18,n,arccurve_plane,129,y,0,14.80198693,24
Plane_0_3_7_0_.jpg,22,n,arccurve_plane,279,n,1,2.069304228,24
Plane_0_1_(Neg)12_0_.jpg,24,n,arccurve_plane,206,n,1,6.40306282,24
Plane_0_6_4_1_.jpg,38,n,arccurve_plane,256,n,1,2.633864164,24
Plane_0_6_1_1_.jpg,51,n,arccurve_plane,105,n,1,2.669553041,24
Sphere_0_6_1_1_.jpg,5,n,arccurve_sphere,104,y,0,2.036333799,24
Sphere_0_1_(Neg)12_0_.jpg,19,n,arccurve_sphere,193,n,1,3.136219025,24
Sphere_0_3_7_0_.jpg,20,n,arccurve_sphere,55,n,1,11.30300093,24
Sphere_0_3_(Neg)3_1_.jpg,27,n,arccurve_sphere,51,y,0,1.669562101,24
Sphere_0_4_(Neg)2_1_.jpg,34,n,arccurve_sphere,258,n,1,2.336171865,24
Sphere_0_0_11_0_.jpg,37,n,arccurve_sphere,53,n,1,5.436331034,24
Sphere_0_6_4_1_.jpg,42,n,arccurve_sphere,99,y,0,16.33641195,24
Plane_0_2_1_.jpg,2,y,arcline_plane,332,y,1,2.069494963,24
Plane_0_1_2_.jpg,11,y,arcline_plane,307,y,1,1.50288105,24
Plane_0_0_(Neg)4_.jpg,12,y,arcline_plane,30,y,1,1.536448002,24
Plane_0_4_5_.jpg,17,y,arcline_plane,275,y,1,2.169512033,24
Plane_0_5_(Neg)2_.jpg,39,y,arcline_plane,109,y,1,1.502808094,24
Plane_0_6_3_.jpg,49,y,arcline_plane,17,y,1,1.902956009,24
Plane_0_3_(Neg)1_.jpg,55,y,arcline_plane,252,y,1,1.702847004,24
Sphere_0_2_1_.jpg,3,n,arcline_sphere,103,y,0,1.869502068,24
Sphere_0_6_3_.jpg,8,n,arcline_sphere,80,y,0,2.133869886,24
Sphere_0_0_(Neg)4_.jpg,13,n,arcline_sphere,74,y,0,1.669322968,24
Sphere_0_3_(Neg)1_.jpg,14,n,arcline_sphere,335,y,0,2.033818007,24
Sphere_0_4_5_.jpg,21,n,arcline_sphere,13,y,0,2.100441933,24
Sphere_0_1_2_.jpg,44,n,arcline_sphere,252,y,0,6.46972394,24
Sphere_0_5_(Neg)2_.jpg,56,n,arcline_sphere,85,y,0,2.536184072,24
gPlane_0_6_(Neg)2_.jpg,25,n,geocurve_plane,256,n,1,2.436225891,24
gPlane_0_4_(Neg)3_.jpg,31,n,geocurve_plane,260,n,1,1.902807951,24
gPlane_0_4_(Neg)4_.jpg,35,n,geocurve_plane,316,n,1,2.902423143,24
gPlane_0_6_(Neg)5_.jpg,36,n,geocurve_plane,85,n,1,3.002829075,24
gPlane_0_2_4_.jpg,47,n,geocurve_plane,59,n,1,20.10303998,24
gPlane_0_1_2_.jpg,48,n,geocurve_plane,38,y,0,1.869642973,24
gPlane_0_5_1_.jpg,53,n,geocurve_plane,81,n,1,2.069468021,24
gSphere_0_4_(Neg)3_.jpg,1,y,geocurve_sphere,100,y,1,3.102931023,24
gSphere_0_6_(Neg)2_.jpg,9,y,geocurve_sphere,318,y,1,1.802196026,24
gSphere_0_5_1_.jpg,10,y,geocurve_sphere,104,y,1,2.167156219,24
gSphere_0_2_4_.jpg,15,y,geocurve_sphere,286,y,1,2.26975894,24
gSphere_0_4_(Neg)4_.jpg,30,y,geocurve_sphere,209,n,0,1.969451904,24
gSphere_0_1_2_.jpg,41,y,geocurve_sphere,101,y,1,1.336338043,24
gSphere_0_6_(Neg)5_.jpg,50,y,geocurve_sphere,168,n,0,3.702802897,24
Plane_0_3_.jpg,4,y,geoline_plane,325,y,1,1.967103958,24
Plane_0_4_.jpg,16,y,geoline_plane,72,y,1,2.069750786,24
Plane_0_1_.jpg,32,y,geoline_plane,297,y,1,1.436235905,24
Plane_0_2_.jpg,40,y,geoline_plane,33,y,1,1.169641018,24
Plane_0_6_.jpg,43,y,geoline_plane,335,y,1,1.969662905,24
Plane_0_5_.jpg,45,y,geoline_plane,65,y,1,1.536238909,24
Plane_0_0_.jpg,54,y,geoline_plane,191,y,1,1.602959156,24
Sphere_0_2_.jpg,23,y,geoline_sphere,240,y,1,1.703041077,24
Sphere_0_6_.jpg,26,y,geoline_sphere,256,y,1,1.936280966,24
Sphere_0_5_.jpg,28,y,geoline_sphere,75,y,1,1.569648027,24
Sphere_0_0_.jpg,29,y,geoline_sphere,323,y,1,2.836261034,24
Sphere_0_1_.jpg,33,y,geoline_sphere,257,y,1,1.402720213,24
Sphere_0_3_.jpg,46,y,geoline_sphere,345,y,1,2.769523859,24
Sphere_0_4_.jpg,52,y,geoline_sphere,233,y,1,2.002850056,24
,,,,,,,,24
