image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_3_(Neg)3_1_.jpg,25,n,arccurve_plane,133,y,0,3.167158842,26
Plane_0_3_7_0_.jpg,31,n,arccurve_plane,27,n,1,2.536215067,26
Plane_0_4_(Neg)2_1_.jpg,34,n,arccurve_plane,291,n,1,3.569535971,26
Plane_0_1_(Neg)12_0_.jpg,37,n,arccurve_plane,104,n,1,2.736078978,26
Plane_0_6_4_1_.jpg,38,n,arccurve_plane,58,n,1,2.367175102,26
Plane_0_0_11_0_.jpg,42,n,arccurve_plane,109,n,1,3.102806091,26
Plane_0_6_1_1_.jpg,54,n,arccurve_plane,48,n,1,2.336112022,26
Sphere_0_4_(Neg)2_1_.jpg,1,n,arccurve_sphere,323,y,0,4.169508934,26
Sphere_0_6_4_1_.jpg,12,n,arccurve_sphere,252,y,0,3.236271858,26
Sphere_0_1_(Neg)12_0_.jpg,14,n,arccurve_sphere,291,n,1,2.935980082,26
Sphere_0_3_(Neg)3_1_.jpg,17,n,arccurve_sphere,116,y,0,2.66929698,26
Sphere_0_3_7_0_.jpg,40,n,arccurve_sphere,194,n,1,2.102731943,26
Sphere_0_6_1_1_.jpg,45,n,arccurve_sphere,349,y,0,2.469425917,26
Sphere_0_0_11_0_.jpg,46,n,arccurve_sphere,238,n,1,2.669446945,26
Plane_0_1_2_.jpg,4,y,arcline_plane,282,y,1,3.036261082,26
Plane_0_3_(Neg)1_.jpg,22,y,arcline_plane,196,y,1,2.569478035,26
Plane_0_5_(Neg)2_.jpg,23,y,arcline_plane,78,y,1,2.636193037,26
Plane_0_0_(Neg)4_.jpg,27,y,arcline_plane,218,y,1,2.769480944,26
Plane_0_6_3_.jpg,44,y,arcline_plane,169,y,1,2.236246824,26
Plane_0_2_1_.jpg,50,y,arcline_plane,291,y,1,2.602591038,26
Plane_0_4_5_.jpg,51,y,arcline_plane,212,y,1,2.067240953,26
Sphere_0_6_3_.jpg,13,n,arcline_sphere,350,y,0,3.602823973,26
Sphere_0_3_(Neg)1_.jpg,24,n,arcline_sphere,280,y,0,3.036150932,26
Sphere_0_0_(Neg)4_.jpg,28,n,arcline_sphere,272,y,0,2.702791929,26
Sphere_0_5_(Neg)2_.jpg,33,n,arcline_sphere,333,y,0,3.236367941,26
Sphere_0_2_1_.jpg,39,n,arcline_sphere,335,y,0,2.336178064,26
Sphere_0_4_5_.jpg,48,n,arcline_sphere,286,y,0,2.269462824,26
Sphere_0_1_2_.jpg,52,n,arcline_sphere,193,y,0,2.069485903,26
gPlane_0_2_4_.jpg,6,n,geocurve_plane,12,y,0,2.936164856,26
gPlane_0_1_2_.jpg,8,n,geocurve_plane,167,y,0,1.869499922,26
gPlane_0_6_(Neg)2_.jpg,10,n,geocurve_plane,149,n,1,3.00280714,26
gPlane_0_4_(Neg)3_.jpg,15,n,geocurve_plane,268,n,1,3.336119175,26
gPlane_0_6_(Neg)5_.jpg,30,n,geocurve_plane,117,n,1,2.869506836,26
gPlane_0_5_1_.jpg,36,n,geocurve_plane,145,y,0,2.602797031,26
gPlane_0_4_(Neg)4_.jpg,56,n,geocurve_plane,334,n,1,1.969396114,26
gSphere_0_6_(Neg)5_.jpg,3,y,geocurve_sphere,73,n,0,3.100518942,26
gSphere_0_5_1_.jpg,16,y,geocurve_sphere,45,y,1,3.102797985,26
gSphere_0_4_(Neg)3_.jpg,19,y,geocurve_sphere,107,y,1,3.136311054,26
gSphere_0_2_4_.jpg,29,y,geocurve_sphere,322,y,1,3.302896023,26
gSphere_0_6_(Neg)2_.jpg,32,y,geocurve_sphere,110,y,1,3.536246061,26
gSphere_0_4_(Neg)4_.jpg,47,y,geocurve_sphere,139,n,0,2.469416142,26
gSphere_0_1_2_.jpg,49,y,geocurve_sphere,84,y,1,2.069550037,26
Plane_0_5_.jpg,5,y,geoline_plane,107,y,1,2.769490004,26
Plane_0_4_.jpg,7,y,geoline_plane,276,y,1,2.802898884,26
Plane_0_6_.jpg,9,y,geoline_plane,207,y,1,2.002799034,26
Plane_0_2_.jpg,18,y,geoline_plane,116,y,1,2.536174059,26
Plane_0_1_.jpg,20,y,geoline_plane,167,y,1,3.202915192,26
Plane_0_0_.jpg,26,y,geoline_plane,11,y,1,2.536180973,26
Plane_0_3_.jpg,43,y,geoline_plane,338,y,1,2.436142921,26
Sphere_0_3_.jpg,2,y,geoline_sphere,154,y,1,3.069581985,26
Sphere_0_4_.jpg,11,y,geoline_sphere,164,y,1,2.903311014,26
Sphere_0_0_.jpg,21,y,geoline_sphere,347,y,1,3.036207914,26
Sphere_0_2_.jpg,35,y,geoline_sphere,91,y,1,2.236111879,26
Sphere_0_1_.jpg,41,y,geoline_sphere,297,y,1,2.302865028,26
Sphere_0_6_.jpg,53,y,geoline_sphere,142,y,1,2.002822161,26
Sphere_0_5_.jpg,55,y,geoline_sphere,255,y,1,2.502813101,26
,,,,,,,,26
