image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_6_1_1_.jpg,19,n,arccurve_plane,131,y,0,1.905008793,65
Plane_0_0_11_0_.jpg,30,n,arccurve_plane,290,n,1,4.294373035,65
Plane_0_1_(Neg)12_0_.jpg,32,n,arccurve_plane,339,n,1,1.577265024,65
Plane_0_3_(Neg)3_1_.jpg,33,n,arccurve_plane,128,y,0,1.920036793,65
Plane_0_4_(Neg)2_1_.jpg,45,n,arccurve_plane,205,y,0,1.782816887,65
Plane_0_6_4_1_.jpg,48,n,arccurve_plane,242,n,1,1.646183968,65
Plane_0_3_7_0_.jpg,53,n,arccurve_plane,153,n,1,1.630882978,65
Sphere_0_6_4_1_.jpg,9,n,arccurve_sphere,190,y,0,2.159106016,65
Sphere_0_3_7_0_.jpg,13,n,arccurve_sphere,31,y,0,3.385029078,65
Sphere_0_3_(Neg)3_1_.jpg,16,n,arccurve_sphere,142,y,0,1.542474031,65
Sphere_0_0_11_0_.jpg,22,n,arccurve_sphere,343,y,0,2.814476013,65
Sphere_0_1_(Neg)12_0_.jpg,24,n,arccurve_sphere,95,n,1,12.49036098,65
Sphere_0_6_1_1_.jpg,25,n,arccurve_sphere,93,y,0,2.250913143,65
Sphere_0_4_(Neg)2_1_.jpg,39,n,arccurve_sphere,240,y,0,1.467572927,65
Plane_0_1_2_.jpg,8,y,arcline_plane,160,y,1,1.917254925,65
Plane_0_5_(Neg)2_.jpg,10,y,arcline_plane,295,y,1,1.894221067,65
Plane_0_6_3_.jpg,18,y,arcline_plane,242,y,1,1.850888014,65
Plane_0_0_(Neg)4_.jpg,23,y,arcline_plane,42,y,1,1.746443033,65
Plane_0_4_5_.jpg,49,y,arcline_plane,99,y,1,1.588579893,65
Plane_0_2_1_.jpg,51,y,arcline_plane,210,y,1,1.424216986,65
Plane_0_3_(Neg)1_.jpg,54,y,arcline_plane,101,y,1,1.673153877,65
Sphere_0_0_(Neg)4_.jpg,7,n,arcline_sphere,62,y,0,2.069031954,65
Sphere_0_4_5_.jpg,34,n,arcline_sphere,91,y,0,1.510946989,65
Sphere_0_1_2_.jpg,36,n,arcline_sphere,297,y,0,1.591516018,65
Sphere_0_2_1_.jpg,38,n,arcline_sphere,160,y,0,1.584419966,65
Sphere_0_5_(Neg)2_.jpg,42,n,arcline_sphere,332,y,0,1.496909857,65
Sphere_0_6_3_.jpg,43,n,arcline_sphere,137,y,0,1.497164965,65
Sphere_0_3_(Neg)1_.jpg,47,n,arcline_sphere,101,y,0,1.478088856,65
gPlane_0_2_4_.jpg,5,n,geocurve_plane,222,y,0,3.805011988,65
gPlane_0_5_1_.jpg,20,n,geocurve_plane,190,y,0,2.47543788,65
gPlane_0_1_2_.jpg,21,n,geocurve_plane,309,y,0,1.783374071,65
gPlane_0_6_(Neg)5_.jpg,31,n,geocurve_plane,226,n,1,1.92551899,65
gPlane_0_4_(Neg)3_.jpg,35,n,geocurve_plane,12,y,0,1.785014153,65
gPlane_0_4_(Neg)4_.jpg,44,n,geocurve_plane,159,y,0,1.846099138,65
gPlane_0_6_(Neg)2_.jpg,52,n,geocurve_plane,167,n,1,1.85107398,65
gSphere_0_6_(Neg)2_.jpg,2,y,geocurve_sphere,198,y,1,3.89525795,65
gSphere_0_2_4_.jpg,11,y,geocurve_sphere,196,y,1,2.023859024,65
gSphere_0_4_(Neg)3_.jpg,15,y,geocurve_sphere,167,y,1,2.166659117,65
gSphere_0_5_1_.jpg,17,y,geocurve_sphere,323,y,1,1.679316044,65
gSphere_0_6_(Neg)5_.jpg,27,y,geocurve_sphere,46,n,0,3.559499025,65
gSphere_0_1_2_.jpg,37,y,geocurve_sphere,30,y,1,1.425170898,65
gSphere_0_4_(Neg)4_.jpg,40,y,geocurve_sphere,135,y,1,1.636107922,65
Plane_0_3_.jpg,1,y,geoline_plane,135,y,1,4.415395975,65
Plane_0_6_.jpg,3,y,geoline_plane,125,y,1,2.740916967,65
Plane_0_5_.jpg,6,y,geoline_plane,335,y,1,2.053410053,65
Plane_0_1_.jpg,12,y,geoline_plane,317,y,1,1.947724104,65
Plane_0_0_.jpg,26,y,geoline_plane,250,y,1,1.596541882,65
Plane_0_4_.jpg,28,y,geoline_plane,277,y,1,1.628965139,65
Plane_0_2_.jpg,50,y,geoline_plane,80,y,1,1.599721909,65
Sphere_0_6_.jpg,4,y,geoline_sphere,283,y,1,2.476875067,65
Sphere_0_5_.jpg,14,y,geoline_sphere,254,y,1,2.030005932,65
Sphere_0_2_.jpg,29,y,geoline_sphere,276,y,1,1.648308039,65
Sphere_0_0_.jpg,41,y,geoline_sphere,153,y,1,1.354542971,65
Sphere_0_4_.jpg,46,y,geoline_sphere,78,y,1,1.522491932,65
Sphere_0_1_.jpg,55,y,geoline_sphere,269,y,1,1.368024111,65
Sphere_0_3_.jpg,56,y,geoline_sphere,298,y,1,1.448603868,65
,,,,,,,,65
