image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_3_(Neg)3_1_.jpg,3,n,arccurve_plane,217,y,0,3.337928057,48
Plane_0_3_7_0_.jpg,5,n,arccurve_plane,220,y,0,3.258533001,48
Plane_0_6_4_1_.jpg,9,n,arccurve_plane,158,n,1,3.961081982,48
Plane_0_0_11_0_.jpg,36,n,arccurve_plane,56,n,1,3.365596056,48
Plane_0_6_1_1_.jpg,38,n,arccurve_plane,279,y,0,5.364998817,48
Plane_0_1_(Neg)12_0_.jpg,45,n,arccurve_plane,98,n,1,2.440061092,48
Plane_0_4_(Neg)2_1_.jpg,46,n,arccurve_plane,259,y,0,4.44050312,48
Sphere_0_3_(Neg)3_1_.jpg,4,n,arccurve_sphere,324,y,0,3.501332998,48
Sphere_0_6_1_1_.jpg,10,n,arccurve_sphere,42,y,0,3.033519983,48
Sphere_0_6_4_1_.jpg,24,n,arccurve_sphere,11,y,0,3.608561039,48
Sphere_0_1_(Neg)12_0_.jpg,25,n,arccurve_sphere,86,n,1,4.298308849,48
Sphere_0_0_11_0_.jpg,26,n,arccurve_sphere,111,n,1,3.026906967,48
Sphere_0_4_(Neg)2_1_.jpg,27,n,arccurve_sphere,333,y,0,2.931487799,48
Sphere_0_3_7_0_.jpg,48,n,arccurve_sphere,168,n,1,2.770450115,48
Plane_0_1_2_.jpg,1,y,arcline_plane,250,y,1,4.072928905,48
Plane_0_2_1_.jpg,20,y,arcline_plane,81,y,1,2.640805006,48
Plane_0_6_3_.jpg,33,y,arcline_plane,52,y,1,3.186519861,48
Plane_0_3_(Neg)1_.jpg,37,y,arcline_plane,74,y,1,2.54412508,48
Plane_0_4_5_.jpg,47,y,arcline_plane,284,y,1,2.97467804,48
Plane_0_5_(Neg)2_.jpg,53,y,arcline_plane,28,y,1,3.901491165,48
Plane_0_0_(Neg)4_.jpg,55,y,arcline_plane,339,y,1,3.322734833,48
Sphere_0_0_(Neg)4_.jpg,8,n,arcline_sphere,87,y,0,2.418537855,48
Sphere_0_4_5_.jpg,16,n,arcline_sphere,50,y,0,2.522177935,48
Sphere_0_2_1_.jpg,18,n,arcline_sphere,305,y,0,2.649687052,48
Sphere_0_5_(Neg)2_.jpg,23,n,arcline_sphere,77,y,0,3.149515152,48
Sphere_0_1_2_.jpg,39,n,arcline_sphere,349,y,0,2.88843894,48
Sphere_0_3_(Neg)1_.jpg,40,n,arcline_sphere,281,y,0,2.506377935,48
Sphere_0_6_3_.jpg,43,n,arcline_sphere,220,y,0,2.639192104,48
gPlane_0_5_1_.jpg,13,n,geocurve_plane,110,y,0,2.553787947,48
gPlane_0_4_(Neg)3_.jpg,19,n,geocurve_plane,142,n,1,4.125595808,48
gPlane_0_6_(Neg)5_.jpg,21,n,geocurve_plane,217,n,1,3.007097006,48
gPlane_0_6_(Neg)2_.jpg,31,n,geocurve_plane,44,n,1,2.763442039,48
gPlane_0_4_(Neg)4_.jpg,41,n,geocurve_plane,102,n,1,3.030820131,48
gPlane_0_2_4_.jpg,44,n,geocurve_plane,310,y,0,3.553889036,48
gPlane_0_1_2_.jpg,51,n,geocurve_plane,49,y,0,2.976979017,48
gSphere_0_6_(Neg)2_.jpg,2,y,geocurve_sphere,33,y,1,5.933685064,48
gSphere_0_5_1_.jpg,12,y,geocurve_sphere,292,y,1,3.573513985,48
gSphere_0_1_2_.jpg,15,y,geocurve_sphere,293,y,1,3.100430965,48
gSphere_0_4_(Neg)3_.jpg,30,y,geocurve_sphere,343,y,1,2.063805103,48
gSphere_0_4_(Neg)4_.jpg,34,y,geocurve_sphere,345,y,1,2.718941927,48
gSphere_0_6_(Neg)5_.jpg,35,y,geocurve_sphere,71,n,0,3.502594948,48
gSphere_0_2_4_.jpg,52,y,geocurve_sphere,30,y,1,3.467273951,48
Plane_0_2_.jpg,7,y,geoline_plane,207,y,1,2.569597006,48
Plane_0_0_.jpg,14,y,geoline_plane,290,y,1,2.384119987,48
Plane_0_4_.jpg,17,y,geoline_plane,160,y,1,2.013318062,48
Plane_0_6_.jpg,29,y,geoline_plane,43,y,1,2.049263954,48
Plane_0_3_.jpg,42,y,geoline_plane,161,y,1,2.920141935,48
Plane_0_1_.jpg,50,y,geoline_plane,343,y,1,2.753957033,48
Plane_0_5_.jpg,54,y,geoline_plane,290,y,1,2.799558163,48
Sphere_0_4_.jpg,6,y,geoline_sphere,300,y,1,2.839900017,48
Sphere_0_2_.jpg,11,y,geoline_sphere,338,y,1,2.436017036,48
Sphere_0_6_.jpg,22,y,geoline_sphere,191,y,1,2.19412899,48
Sphere_0_1_.jpg,28,y,geoline_sphere,34,y,1,2.463890076,48
Sphere_0_5_.jpg,32,y,geoline_sphere,58,y,1,3.318775892,48
Sphere_0_0_.jpg,49,y,geoline_sphere,243,y,1,2.667650938,48
Sphere_0_3_.jpg,56,y,geoline_sphere,211,y,1,3.607033014,48
,,,,,,,,48
