image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_1_(Neg)12_0_.jpg,4,n,arccurve_plane,135,y,0,4.936553955,31
Plane_0_6_1_1_.jpg,7,n,arccurve_plane,247,y,0,3.536243916,31
Plane_0_0_11_0_.jpg,16,n,arccurve_plane,247,n,1,7.236139059,31
Plane_0_3_7_0_.jpg,18,n,arccurve_plane,16,n,1,6.736236811,31
Plane_0_3_(Neg)3_1_.jpg,24,n,arccurve_plane,196,y,0,7.936102867,31
Plane_0_4_(Neg)2_1_.jpg,28,n,arccurve_plane,300,y,0,3.769503117,31
Plane_0_6_4_1_.jpg,32,n,arccurve_plane,32,n,1,4.602939129,31
Sphere_0_1_(Neg)12_0_.jpg,3,n,arccurve_sphere,263,n,1,16.73620892,31
Sphere_0_6_1_1_.jpg,5,n,arccurve_sphere,299,y,0,26.36963677,31
Sphere_0_4_(Neg)2_1_.jpg,17,n,arccurve_sphere,101,y,0,11.26964998,31
Sphere_0_3_(Neg)3_1_.jpg,31,n,arccurve_sphere,193,y,0,2.070198059,31
Sphere_0_3_7_0_.jpg,42,n,arccurve_sphere,133,n,1,2.336044788,31
Sphere_0_6_4_1_.jpg,45,n,arccurve_sphere,149,y,0,2.836166143,31
Sphere_0_0_11_0_.jpg,50,n,arccurve_sphere,279,n,1,5.136300087,31
Plane_0_2_1_.jpg,9,y,arcline_plane,159,y,1,2.500475883,31
Plane_0_4_5_.jpg,12,y,arcline_plane,103,y,1,2.969491959,31
Plane_0_5_(Neg)2_.jpg,19,y,arcline_plane,252,y,1,3.602820873,31
Plane_0_6_3_.jpg,22,y,arcline_plane,90,y,1,11.33626413,31
Plane_0_3_(Neg)1_.jpg,38,y,arcline_plane,247,y,1,1.767146826,31
Plane_0_1_2_.jpg,41,y,arcline_plane,24,y,1,3.402867079,31
Plane_0_0_(Neg)4_.jpg,47,y,arcline_plane,129,y,1,2.60274291,31
Sphere_0_0_(Neg)4_.jpg,1,n,arcline_sphere,316,y,0,3.803475142,31
Sphere_0_3_(Neg)1_.jpg,21,n,arcline_sphere,226,y,0,7.7695961,31
Sphere_0_2_1_.jpg,25,n,arcline_sphere,68,y,0,3.4695189,31
Sphere_0_4_5_.jpg,26,n,arcline_sphere,194,y,0,2.969632149,31
Sphere_0_6_3_.jpg,29,n,arcline_sphere,44,y,0,3.902836084,31
Sphere_0_5_(Neg)2_.jpg,36,n,arcline_sphere,64,y,0,1.769467831,31
Sphere_0_1_2_.jpg,55,n,arcline_sphere,265,y,0,3.102907896,31
gPlane_0_6_(Neg)5_.jpg,20,n,geocurve_plane,67,n,1,4.936204195,31
gPlane_0_4_(Neg)4_.jpg,23,n,geocurve_plane,14,n,1,6.302942038,31
gPlane_0_4_(Neg)3_.jpg,39,n,geocurve_plane,263,n,1,1.836117983,31
gPlane_0_1_2_.jpg,43,n,geocurve_plane,230,y,0,2.402783155,31
gPlane_0_5_1_.jpg,48,n,geocurve_plane,156,y,0,3.869487047,31
gPlane_0_6_(Neg)2_.jpg,52,n,geocurve_plane,292,n,1,2.136059999,31
gPlane_0_2_4_.jpg,53,n,geocurve_plane,248,n,1,3.069500923,31
gSphere_0_1_2_.jpg,11,y,geocurve_sphere,260,y,1,2.436205149,31
gSphere_0_4_(Neg)3_.jpg,14,y,geocurve_sphere,202,y,1,6.402694941,31
gSphere_0_6_(Neg)2_.jpg,15,y,geocurve_sphere,342,y,1,3.836291075,31
gSphere_0_6_(Neg)5_.jpg,27,y,geocurve_sphere,111,y,1,12.13625002,31
gSphere_0_2_4_.jpg,30,y,geocurve_sphere,231,y,1,4.169547081,31
gSphere_0_4_(Neg)4_.jpg,34,y,geocurve_sphere,13,y,1,7.703009129,31
gSphere_0_5_1_.jpg,51,y,geocurve_sphere,64,y,1,5.102956057,31
Plane_0_1_.jpg,2,y,geoline_plane,99,y,1,2.502993107,31
Plane_0_0_.jpg,6,y,geoline_plane,298,y,1,6.102935076,31
Plane_0_6_.jpg,13,y,geoline_plane,260,y,1,4.303038836,31
Plane_0_3_.jpg,35,y,geoline_plane,84,y,1,1.802834034,31
Plane_0_4_.jpg,37,y,geoline_plane,261,y,1,1.902817011,31
Plane_0_5_.jpg,44,y,geoline_plane,113,y,1,3.069499016,31
Plane_0_2_.jpg,54,y,geoline_plane,310,y,1,2.736147165,31
Sphere_0_4_.jpg,8,y,geoline_sphere,62,y,1,6.669625044,31
Sphere_0_1_.jpg,10,y,geoline_sphere,157,y,1,2.369463921,31
Sphere_0_3_.jpg,33,y,geoline_sphere,167,y,1,6.236325979,31
Sphere_0_2_.jpg,40,y,geoline_sphere,151,y,1,2.336090088,31
Sphere_0_5_.jpg,46,y,geoline_sphere,250,y,1,3.1360991,31
Sphere_0_6_.jpg,49,y,geoline_sphere,131,y,1,3.469550133,31
Sphere_0_0_.jpg,56,y,geoline_sphere,262,y,1,3.967322111,31
,,,,,,,,31
