image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_3_(Neg)3_1_.jpg,1,n,arccurve_plane,291,n,1,10.43633103,27
Plane_0_6_1_1_.jpg,19,n,arccurve_plane,57,y,0,5.903074026,27
Plane_0_6_4_1_.jpg,34,n,arccurve_plane,276,n,1,1.869318008,27
Plane_0_0_11_0_.jpg,38,n,arccurve_plane,294,n,1,2.136245012,27
Plane_0_4_(Neg)2_1_.jpg,39,n,arccurve_plane,90,y,0,2.733938932,27
Plane_0_3_7_0_.jpg,47,n,arccurve_plane,349,n,1,2.619444132,27
Plane_0_1_(Neg)12_0_.jpg,52,n,arccurve_plane,264,n,1,2.402720928,27
Sphere_0_3_(Neg)3_1_.jpg,2,n,arccurve_sphere,326,y,0,3.069772959,27
Sphere_0_1_(Neg)12_0_.jpg,21,n,arccurve_sphere,289,n,1,2.26937294,27
Sphere_0_4_(Neg)2_1_.jpg,23,n,arccurve_sphere,157,y,0,2.069633961,27
Sphere_0_6_4_1_.jpg,26,n,arccurve_sphere,300,y,0,2.136269808,27
Sphere_0_0_11_0_.jpg,27,n,arccurve_sphere,143,y,0,2.636126041,27
Sphere_0_6_1_1_.jpg,40,n,arccurve_sphere,134,y,0,1.702890873,27
Sphere_0_3_7_0_.jpg,51,n,arccurve_sphere,341,n,1,2.519620895,27
Plane_0_3_(Neg)1_.jpg,13,y,arcline_plane,245,y,1,1.836194038,27
Plane_0_0_(Neg)4_.jpg,18,y,arcline_plane,102,y,1,1.736442089,27
Plane_0_2_1_.jpg,42,y,arcline_plane,115,y,1,1.70284605,27
Plane_0_4_5_.jpg,44,y,arcline_plane,349,y,1,1.769536972,27
Plane_0_6_3_.jpg,48,y,arcline_plane,234,y,1,2.002748966,27
Plane_0_5_(Neg)2_.jpg,49,y,arcline_plane,163,y,1,2.919178009,27
Plane_0_1_2_.jpg,54,y,arcline_plane,119,y,1,1.635993004,27
Sphere_0_5_(Neg)2_.jpg,11,n,arcline_sphere,39,y,0,1.736231089,27
Sphere_0_2_1_.jpg,17,n,arcline_sphere,122,y,0,2.636377096,27
Sphere_0_1_2_.jpg,20,n,arcline_sphere,121,y,0,1.636271,27
Sphere_0_3_(Neg)1_.jpg,28,n,arcline_sphere,259,y,0,1.669543982,27
Sphere_0_6_3_.jpg,33,n,arcline_sphere,250,y,0,1.702881813,27
Sphere_0_0_(Neg)4_.jpg,35,n,arcline_sphere,152,y,0,1.533819199,27
Sphere_0_4_5_.jpg,50,n,arcline_sphere,217,y,0,2.052778006,27
gPlane_0_4_(Neg)4_.jpg,3,n,geocurve_plane,289,n,1,4.602984905,27
gPlane_0_1_2_.jpg,5,n,geocurve_plane,85,y,0,1.76710391,27
gPlane_0_5_1_.jpg,8,n,geocurve_plane,108,n,1,2.302834034,27
gPlane_0_2_4_.jpg,16,n,geocurve_plane,117,n,1,6.267151833,27
gPlane_0_6_(Neg)5_.jpg,22,n,geocurve_plane,133,n,1,10.73630714,27
gPlane_0_6_(Neg)2_.jpg,29,n,geocurve_plane,190,n,1,2.002702951,27
gPlane_0_4_(Neg)3_.jpg,43,n,geocurve_plane,211,y,0,3.036294937,27
gSphere_0_5_1_.jpg,24,y,geocurve_sphere,18,y,1,2.36951685,27
gSphere_0_4_(Neg)3_.jpg,25,y,geocurve_sphere,124,y,1,2.136247873,27
gSphere_0_6_(Neg)5_.jpg,32,y,geocurve_sphere,277,n,0,9.736217022,27
gSphere_0_1_2_.jpg,45,y,geocurve_sphere,263,y,1,2.236257076,27
gSphere_0_4_(Neg)4_.jpg,46,y,geocurve_sphere,304,n,0,2.602458,27
gSphere_0_6_(Neg)2_.jpg,55,y,geocurve_sphere,152,y,1,2.069654942,27
gSphere_0_2_4_.jpg,56,y,geocurve_sphere,134,y,1,1.83623004,27
Plane_0_1_.jpg,4,y,geoline_plane,119,y,1,2.169877052,27
Plane_0_0_.jpg,7,y,geoline_plane,279,y,1,1.769505978,27
Plane_0_2_.jpg,10,y,geoline_plane,87,y,1,1.736040115,27
Plane_0_5_.jpg,14,y,geoline_plane,16,y,1,1.702933073,27
Plane_0_6_.jpg,15,y,geoline_plane,221,y,1,2.070054054,27
Plane_0_4_.jpg,30,y,geoline_plane,234,y,1,1.836277008,27
Plane_0_3_.jpg,41,y,geoline_plane,16,y,1,1.533836126,27
Sphere_0_4_.jpg,6,y,geoline_sphere,92,y,1,4.069647074,27
Sphere_0_6_.jpg,9,y,geoline_sphere,42,y,1,1.936362982,27
Sphere_0_3_.jpg,12,y,geoline_sphere,209,y,1,1.535894871,27
Sphere_0_1_.jpg,31,y,geoline_sphere,278,y,1,1.502897024,27
Sphere_0_2_.jpg,36,y,geoline_sphere,249,y,1,2.503314972,27
Sphere_0_0_.jpg,37,y,geoline_sphere,299,y,1,1.569663048,27
Sphere_0_5_.jpg,53,y,geoline_sphere,21,y,1,1.736205101,27
,,,,,,,,27
