image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_0_11_0_.jpg,22,n,arccurve_plane,101,n,1,3.650279999,63
Plane_0_1_(Neg)12_0_.jpg,34,n,arccurve_plane,60,n,1,1.834336996,63
Plane_0_3_(Neg)3_1_.jpg,27,n,arccurve_plane,103,y,0,2.410210848,63
Plane_0_3_7_0_.jpg,45,n,arccurve_plane,196,n,1,1.689697981,63
Plane_0_4_(Neg)2_1_.jpg,41,n,arccurve_plane,233,n,1,1.904757023,63
Plane_0_6_1_1_.jpg,2,n,arccurve_plane,116,y,0,3.236048937,63
Plane_0_6_4_1_.jpg,48,n,arccurve_plane,260,n,1,1.917456865,63
Sphere_0_0_11_0_.jpg,30,n,arccurve_sphere,14,n,1,1.951756001,63
Sphere_0_1_(Neg)12_0_.jpg,37,n,arccurve_sphere,37,n,1,1.888108969,63
Sphere_0_3_(Neg)3_1_.jpg,38,n,arccurve_sphere,130,n,1,2.149566174,63
Sphere_0_3_7_0_.jpg,51,n,arccurve_sphere,325,n,1,1.829262972,63
Sphere_0_4_(Neg)2_1_.jpg,26,n,arccurve_sphere,306,y,0,2.839753866,63
Sphere_0_6_1_1_.jpg,47,n,arccurve_sphere,64,y,0,3.053006887,63
Sphere_0_6_4_1_.jpg,40,n,arccurve_sphere,103,n,1,1.717930079,63
Plane_0_0_(Neg)4_.jpg,15,y,arcline_plane,20,y,1,1.792500973,63
Plane_0_1_2_.jpg,42,y,arcline_plane,24,y,1,1.389033079,63
Plane_0_2_1_.jpg,29,y,arcline_plane,32,y,1,2.070872068,63
Plane_0_3_(Neg)1_.jpg,55,y,arcline_plane,338,y,1,2.070549965,63
Plane_0_4_5_.jpg,13,y,arcline_plane,50,y,1,1.611931086,63
Plane_0_5_(Neg)2_.jpg,44,y,arcline_plane,318,y,1,1.562573195,63
Plane_0_6_3_.jpg,11,y,arcline_plane,17,y,1,2.289966822,63
Sphere_0_0_(Neg)4_.jpg,14,n,arcline_sphere,249,y,0,1.880836964,63
Sphere_0_1_2_.jpg,49,n,arcline_sphere,159,y,0,1.72735095,63
Sphere_0_2_1_.jpg,12,n,arcline_sphere,12,y,0,1.730827093,63
Sphere_0_3_(Neg)1_.jpg,54,n,arcline_sphere,98,y,0,1.809772968,63
Sphere_0_4_5_.jpg,31,n,arcline_sphere,161,y,0,2.08847189,63
Sphere_0_5_(Neg)2_.jpg,39,n,arcline_sphere,217,y,0,1.534742832,63
Sphere_0_6_3_.jpg,19,n,arcline_sphere,228,y,0,1.831629992,63
gPlane_0_1_2_.jpg,43,n,geocurve_plane,153,y,0,1.4276402,63
gPlane_0_2_4_.jpg,20,n,geocurve_plane,127,y,0,3.024969101,63
gPlane_0_4_(Neg)3_.jpg,8,n,geocurve_plane,212,y,0,2.587362051,63
gPlane_0_4_(Neg)4_.jpg,7,n,geocurve_plane,328,y,0,3.830088139,63
gPlane_0_5_1_.jpg,52,n,geocurve_plane,343,n,1,1.431054115,63
gPlane_0_6_(Neg)2_.jpg,3,n,geocurve_plane,274,n,1,15.72160411,63
gPlane_0_6_(Neg)5_.jpg,9,n,geocurve_plane,67,n,1,2.384179115,63
gSphere_0_1_2_.jpg,1,y,geocurve_sphere,73,y,1,4.402405024,63
gSphere_0_2_4_.jpg,53,y,geocurve_sphere,267,y,1,1.707391024,63
gSphere_0_4_(Neg)3_.jpg,5,y,geocurve_sphere,149,y,1,4.970566034,63
gSphere_0_4_(Neg)4_.jpg,17,y,geocurve_sphere,195,y,1,2.759478092,63
gSphere_0_5_1_.jpg,6,y,geocurve_sphere,79,y,1,2.201939106,63
gSphere_0_6_(Neg)2_.jpg,50,y,geocurve_sphere,222,n,0,2.096441031,63
gSphere_0_6_(Neg)5_.jpg,33,y,geocurve_sphere,271,n,0,2.657021046,63
Plane_0_0_.jpg,4,y,geoline_plane,236,y,1,2.225815058,63
Plane_0_1_.jpg,36,y,geoline_plane,331,y,1,1.584219933,63
Plane_0_2_.jpg,35,y,geoline_plane,244,y,1,1.593898058,63
Plane_0_3_.jpg,56,y,geoline_plane,16,y,1,2.268115997,63
Plane_0_4_.jpg,32,y,geoline_plane,152,y,1,1.855782986,63
Plane_0_5_.jpg,21,y,geoline_plane,242,y,1,1.910559893,63
Plane_0_6_.jpg,28,y,geoline_plane,194,y,1,2.101771832,63
Sphere_0_0_.jpg,46,y,geoline_sphere,163,y,1,1.512999058,63
Sphere_0_1_.jpg,18,y,geoline_sphere,229,y,1,2.031351089,63
Sphere_0_2_.jpg,23,y,geoline_sphere,349,y,1,4.43502903,63
Sphere_0_3_.jpg,25,y,geoline_sphere,316,y,1,2.027554035,63
Sphere_0_4_.jpg,16,y,geoline_sphere,77,y,1,1.743594885,63
Sphere_0_5_.jpg,24,y,geoline_sphere,334,y,1,1.671820164,63
Sphere_0_6_.jpg,10,y,geoline_sphere,257,y,1,1.92107296,63
,,,,,,,,63
