image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_6_4_1_.jpg,3,n,arccurve_plane,222,n,1,2.869500875,39
Plane_0_1_(Neg)12_0_.jpg,5,n,arccurve_plane,18,n,1,3.102864981,39
Plane_0_3_(Neg)3_1_.jpg,18,n,arccurve_plane,276,n,1,22.70299792,39
Plane_0_3_7_0_.jpg,35,n,arccurve_plane,54,n,1,2.102804184,39
Plane_0_6_1_1_.jpg,39,n,arccurve_plane,83,n,1,1.969542027,39
Plane_0_0_11_0_.jpg,41,n,arccurve_plane,314,n,1,1.86954093,39
Plane_0_4_(Neg)2_1_.jpg,55,n,arccurve_plane,260,n,1,2.536125898,39
Sphere_0_3_(Neg)3_1_.jpg,1,n,arccurve_sphere,292,y,0,5.436336041,39
Sphere_0_4_(Neg)2_1_.jpg,9,n,arccurve_sphere,63,n,1,3.502876043,39
Sphere_0_0_11_0_.jpg,13,n,arccurve_sphere,111,n,1,2.703689814,39
Sphere_0_6_1_1_.jpg,14,n,arccurve_sphere,214,n,1,2.936162949,39
Sphere_0_3_7_0_.jpg,20,n,arccurve_sphere,324,n,1,1.902899027,39
Sphere_0_6_4_1_.jpg,49,n,arccurve_sphere,170,n,1,2.233820915,39
Sphere_0_1_(Neg)12_0_.jpg,52,n,arccurve_sphere,203,n,1,1.836142063,39
Plane_0_1_2_.jpg,4,y,arcline_plane,247,y,1,4.936421156,39
Plane_0_3_(Neg)1_.jpg,30,y,arcline_plane,266,y,1,2.069559097,39
Plane_0_4_5_.jpg,43,y,arcline_plane,60,y,1,2.569396973,39
Plane_0_2_1_.jpg,44,y,arcline_plane,320,y,1,2.802989006,39
Plane_0_5_(Neg)2_.jpg,50,y,arcline_plane,168,y,1,2.269438982,39
Plane_0_0_(Neg)4_.jpg,53,y,arcline_plane,333,y,1,2.369556189,39
Plane_0_6_3_.jpg,56,y,arcline_plane,46,y,1,2.069531918,39
Sphere_0_3_(Neg)1_.jpg,8,n,arcline_sphere,46,y,0,2.636204004,39
Sphere_0_4_5_.jpg,23,n,arcline_sphere,311,y,0,2.136208057,39
Sphere_0_6_3_.jpg,24,n,arcline_sphere,39,y,0,1.936246157,39
Sphere_0_2_1_.jpg,27,n,arcline_sphere,321,y,0,1.802831888,39
Sphere_0_1_2_.jpg,29,n,arcline_sphere,237,y,0,2.969724178,39
Sphere_0_0_(Neg)4_.jpg,32,n,arcline_sphere,261,y,0,1.802913189,39
Sphere_0_5_(Neg)2_.jpg,34,n,arcline_sphere,57,y,0,1.769598007,39
gPlane_0_5_1_.jpg,6,n,geocurve_plane,72,n,1,3.036190033,39
gPlane_0_6_(Neg)5_.jpg,10,n,geocurve_plane,94,n,1,2.300493002,39
gPlane_0_1_2_.jpg,12,n,geocurve_plane,292,n,1,3.536246061,39
gPlane_0_2_4_.jpg,19,n,geocurve_plane,79,n,1,1.936080933,39
gPlane_0_4_(Neg)3_.jpg,21,n,geocurve_plane,122,n,1,1.635567904,39
gPlane_0_6_(Neg)2_.jpg,47,n,geocurve_plane,220,n,1,2.069500923,39
gPlane_0_4_(Neg)4_.jpg,51,n,geocurve_plane,126,n,1,2.436209917,39
gSphere_0_2_4_.jpg,2,y,geocurve_sphere,342,y,1,3.236228943,39
gSphere_0_6_(Neg)2_.jpg,17,y,geocurve_sphere,30,n,0,2.669245958,39
gSphere_0_6_(Neg)5_.jpg,22,y,geocurve_sphere,114,n,0,1.969475985,39
gSphere_0_5_1_.jpg,25,y,geocurve_sphere,143,n,0,2.236161947,39
gSphere_0_1_2_.jpg,26,y,geocurve_sphere,142,y,1,2.167150974,39
gSphere_0_4_(Neg)3_.jpg,33,y,geocurve_sphere,255,n,0,2.036229134,39
gSphere_0_4_(Neg)4_.jpg,37,y,geocurve_sphere,261,n,0,1.602927923,39
Plane_0_6_.jpg,7,y,geoline_plane,235,y,1,2.502933979,39
Plane_0_0_.jpg,11,y,geoline_plane,134,y,1,1.936257124,39
Plane_0_2_.jpg,28,y,geoline_plane,276,y,1,2.036186934,39
Plane_0_4_.jpg,36,y,geoline_plane,198,y,1,1.869601011,39
Plane_0_5_.jpg,42,y,geoline_plane,226,y,1,2.269591808,39
Plane_0_1_.jpg,45,y,geoline_plane,122,y,1,2.269668102,39
Plane_0_3_.jpg,46,y,geoline_plane,238,y,1,2.30294013,39
Sphere_0_5_.jpg,15,y,geoline_sphere,96,y,1,2.60294199,39
Sphere_0_0_.jpg,16,y,geoline_sphere,156,y,1,2.136239052,39
Sphere_0_1_.jpg,31,y,geoline_sphere,279,y,1,2.369736195,39
Sphere_0_4_.jpg,38,y,geoline_sphere,152,y,1,2.102931976,39
Sphere_0_3_.jpg,40,y,geoline_sphere,128,y,1,2.002935886,39
Sphere_0_2_.jpg,48,y,geoline_sphere,142,y,1,1.936218977,39
Sphere_0_6_.jpg,54,y,geoline_sphere,346,y,1,2.16959095,39
,,,,,,,,39
