image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_0_11_0_.jpg,6,n,arccurve_plane,240,n,1,2.836066961,32
Plane_0_3_7_0_.jpg,9,n,arccurve_plane,120,n,1,3.502773046,32
Plane_0_6_4_1_.jpg,12,n,arccurve_plane,248,n,1,2.636058807,32
Plane_0_6_1_1_.jpg,43,n,arccurve_plane,349,y,0,4.336139917,32
Plane_0_1_(Neg)12_0_.jpg,50,n,arccurve_plane,244,n,1,3.369399071,32
Plane_0_3_(Neg)3_1_.jpg,53,n,arccurve_plane,85,y,0,2.669466019,32
Plane_0_4_(Neg)2_1_.jpg,56,n,arccurve_plane,295,y,0,3.036154985,32
Sphere_0_3_7_0_.jpg,3,n,arccurve_sphere,200,n,1,3.76939702,32
Sphere_0_1_(Neg)12_0_.jpg,16,n,arccurve_sphere,167,n,1,2.902705908,32
Sphere_0_6_4_1_.jpg,19,n,arccurve_sphere,340,y,0,3.50283289,32
Sphere_0_3_(Neg)3_1_.jpg,21,n,arccurve_sphere,154,y,0,3.602847099,32
Sphere_0_0_11_0_.jpg,23,n,arccurve_sphere,245,n,1,3.16939497,32
Sphere_0_6_1_1_.jpg,33,n,arccurve_sphere,39,y,0,3.569565773,32
Sphere_0_4_(Neg)2_1_.jpg,47,n,arccurve_sphere,12,y,0,3.333891869,32
Plane_0_0_(Neg)4_.jpg,14,y,arcline_plane,93,y,1,4.53380394,32
Plane_0_1_2_.jpg,15,y,arcline_plane,31,y,1,2.969810009,32
Plane_0_5_(Neg)2_.jpg,35,y,arcline_plane,77,y,1,3.002840996,32
Plane_0_4_5_.jpg,37,y,arcline_plane,101,y,1,2.902832985,32
Plane_0_6_3_.jpg,39,y,arcline_plane,285,y,1,2.636167049,32
Plane_0_3_(Neg)1_.jpg,41,y,arcline_plane,143,y,1,2.735988855,32
Plane_0_2_1_.jpg,49,y,arcline_plane,289,y,1,3.202802897,32
Sphere_0_4_5_.jpg,11,n,arcline_sphere,53,y,0,3.302601099,32
Sphere_0_5_(Neg)2_.jpg,22,n,arcline_sphere,340,y,0,4.06950593,32
Sphere_0_3_(Neg)1_.jpg,27,n,arcline_sphere,72,y,0,3.56943202,32
Sphere_0_6_3_.jpg,32,n,arcline_sphere,53,y,0,3.136136055,32
Sphere_0_1_2_.jpg,42,n,arcline_sphere,76,y,0,2.869545937,32
Sphere_0_2_1_.jpg,44,n,arcline_sphere,193,y,0,3.769545078,32
Sphere_0_0_(Neg)4_.jpg,54,n,arcline_sphere,321,y,0,3.00287199,32
gPlane_0_6_(Neg)5_.jpg,17,n,geocurve_plane,89,n,1,3.136020899,32
gPlane_0_4_(Neg)4_.jpg,24,n,geocurve_plane,116,y,0,4.069489002,32
gPlane_0_5_1_.jpg,31,n,geocurve_plane,53,y,0,3.267189026,32
gPlane_0_2_4_.jpg,34,n,geocurve_plane,241,y,0,4.036174059,32
gPlane_0_1_2_.jpg,36,n,geocurve_plane,139,y,0,4.06949091,32
gPlane_0_6_(Neg)2_.jpg,38,n,geocurve_plane,50,n,1,2.702796936,32
gPlane_0_4_(Neg)3_.jpg,45,n,geocurve_plane,145,n,1,4.536060095,32
gSphere_0_4_(Neg)4_.jpg,1,y,geocurve_sphere,311,y,1,5.269669056,32
gSphere_0_4_(Neg)3_.jpg,2,y,geocurve_sphere,52,y,1,6.633837938,32
gSphere_0_6_(Neg)2_.jpg,7,y,geocurve_sphere,42,y,1,4.502804041,32
gSphere_0_5_1_.jpg,10,y,geocurve_sphere,224,y,1,2.869617939,32
gSphere_0_1_2_.jpg,13,y,geocurve_sphere,219,y,1,3.036185026,32
gSphere_0_6_(Neg)5_.jpg,48,y,geocurve_sphere,349,n,0,3.767196178,32
gSphere_0_2_4_.jpg,51,y,geocurve_sphere,37,y,1,3.036198139,32
Plane_0_4_.jpg,8,y,geoline_plane,330,y,1,2.902844906,32
Plane_0_2_.jpg,18,y,geoline_plane,253,y,1,2.836236954,32
Plane_0_3_.jpg,25,y,geoline_plane,284,y,1,3.069469213,32
Plane_0_1_.jpg,26,y,geoline_plane,111,y,1,3.302925825,32
Plane_0_6_.jpg,28,y,geoline_plane,308,y,1,3.102876902,32
Plane_0_5_.jpg,46,y,geoline_plane,142,y,1,3.002899885,32
Plane_0_0_.jpg,52,y,geoline_plane,272,y,1,2.769567013,32
Sphere_0_6_.jpg,4,y,geoline_sphere,231,y,1,3.002856016,32
Sphere_0_5_.jpg,5,y,geoline_sphere,139,y,1,2.902804852,32
Sphere_0_0_.jpg,20,y,geoline_sphere,272,y,1,3.369524002,32
Sphere_0_1_.jpg,29,y,geoline_sphere,151,y,1,4.669592857,32
Sphere_0_4_.jpg,30,y,geoline_sphere,196,y,1,2.702874899,32
Sphere_0_3_.jpg,40,y,geoline_sphere,192,y,1,3.536199093,32
Sphere_0_2_.jpg,55,y,geoline_sphere,253,y,1,3.836276054,32
,,,,,,,,32
