image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_4_(Neg)2_1_.jpg,3,n,arccurve_plane,341,y,0,2.56949687,53
Plane_0_1_(Neg)12_0_.jpg,15,n,arccurve_plane,206,n,1,1.769423008,53
Plane_0_0_11_0_.jpg,17,n,arccurve_plane,25,n,1,1.636008978,53
Plane_0_3_7_0_.jpg,35,n,arccurve_plane,259,n,1,1.935764074,53
Plane_0_6_1_1_.jpg,38,n,arccurve_plane,345,n,1,1.802758932,53
Plane_0_3_(Neg)3_1_.jpg,46,n,arccurve_plane,114,y,0,2.269207001,53
Plane_0_6_4_1_.jpg,56,n,arccurve_plane,138,n,1,1.669358015,53
Sphere_0_6_4_1_.jpg,5,n,arccurve_sphere,218,n,1,2.002772808,53
Sphere_0_4_(Neg)2_1_.jpg,23,n,arccurve_sphere,279,y,0,1.769413948,53
Sphere_0_3_(Neg)3_1_.jpg,28,n,arccurve_sphere,258,y,0,1.769467831,53
Sphere_0_6_1_1_.jpg,34,n,arccurve_sphere,291,n,1,1.835858822,53
Sphere_0_0_11_0_.jpg,37,n,arccurve_sphere,20,n,1,1.733819008,53
Sphere_0_1_(Neg)12_0_.jpg,45,n,arccurve_sphere,34,n,1,1.335876942,53
Sphere_0_3_7_0_.jpg,53,n,arccurve_sphere,111,n,1,1.635996103,53
Plane_0_4_5_.jpg,2,y,arcline_plane,14,y,1,1.969447851,53
Plane_0_1_2_.jpg,4,y,arcline_plane,319,y,1,1.836228848,53
Plane_0_3_(Neg)1_.jpg,6,y,arcline_plane,234,y,1,1.636034966,53
Plane_0_5_(Neg)2_.jpg,25,y,arcline_plane,16,y,1,1.502794981,53
Plane_0_0_(Neg)4_.jpg,49,y,arcline_plane,275,y,1,1.469453812,53
Plane_0_6_3_.jpg,52,y,arcline_plane,85,y,1,1.636076927,53
Plane_0_2_1_.jpg,55,y,arcline_plane,70,y,1,1.135914087,53
Sphere_0_4_5_.jpg,10,n,arcline_sphere,264,y,0,2.102808952,53
Sphere_0_6_3_.jpg,13,n,arcline_sphere,299,y,0,2.802870035,53
Sphere_0_1_2_.jpg,26,n,arcline_sphere,44,y,0,1.336091042,53
Sphere_0_3_(Neg)1_.jpg,29,n,arcline_sphere,85,n,1,3.636043072,53
Sphere_0_5_(Neg)2_.jpg,47,n,arcline_sphere,115,y,0,1.502784014,53
Sphere_0_2_1_.jpg,48,n,arcline_sphere,256,y,0,1.336158037,53
Sphere_0_0_(Neg)4_.jpg,50,n,arcline_sphere,347,y,0,1.402604818,53
gPlane_0_4_(Neg)4_.jpg,14,n,geocurve_plane,106,n,1,2.469491959,53
gPlane_0_6_(Neg)5_.jpg,22,n,geocurve_plane,95,n,1,1.536037922,53
gPlane_0_1_2_.jpg,31,n,geocurve_plane,237,y,0,1.436094046,53
gPlane_0_4_(Neg)3_.jpg,33,n,geocurve_plane,10,y,0,2.369463205,53
gPlane_0_5_1_.jpg,44,n,geocurve_plane,229,y,0,2.702862978,53
gPlane_0_6_(Neg)2_.jpg,51,n,geocurve_plane,270,n,1,1.936035872,53
gPlane_0_2_4_.jpg,54,n,geocurve_plane,327,y,0,2.869599819,53
gSphere_0_2_4_.jpg,7,y,geocurve_sphere,191,y,1,1.602838993,53
gSphere_0_1_2_.jpg,8,y,geocurve_sphere,199,y,1,1.269447804,53
gSphere_0_4_(Neg)4_.jpg,18,y,geocurve_sphere,256,y,1,2.369464874,53
gSphere_0_5_1_.jpg,19,y,geocurve_sphere,149,y,1,1.502629042,53
gSphere_0_4_(Neg)3_.jpg,32,y,geocurve_sphere,63,y,1,1.369400978,53
gSphere_0_6_(Neg)2_.jpg,36,y,geocurve_sphere,35,y,1,1.769474983,53
gSphere_0_6_(Neg)5_.jpg,43,y,geocurve_sphere,302,n,0,1.636029005,53
Plane_0_3_.jpg,1,y,geoline_plane,242,y,1,3.002892017,53
Plane_0_2_.jpg,9,y,geoline_plane,146,y,1,1.869462967,53
Plane_0_0_.jpg,12,y,geoline_plane,15,y,1,1.802790165,53
Plane_0_1_.jpg,16,y,geoline_plane,44,y,1,1.569527149,53
Plane_0_4_.jpg,27,y,geoline_plane,273,y,1,1.269538879,53
Plane_0_6_.jpg,40,y,geoline_plane,148,y,1,1.669418812,53
Plane_0_5_.jpg,42,y,geoline_plane,17,y,1,1.369477034,53
Sphere_0_0_.jpg,11,y,geoline_sphere,13,y,1,1.869452,53
Sphere_0_4_.jpg,20,y,geoline_sphere,301,y,1,1.469465971,53
Sphere_0_1_.jpg,21,y,geoline_sphere,117,y,1,1.369456053,53
Sphere_0_3_.jpg,24,y,geoline_sphere,310,y,1,1.402880907,53
Sphere_0_5_.jpg,30,y,geoline_sphere,258,y,1,1.936114073,53
Sphere_0_2_.jpg,39,y,geoline_sphere,61,y,1,1.802840948,53
Sphere_0_6_.jpg,41,y,geoline_sphere,12,y,1,1.569222927,53
,,,,,,,,53
