image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_3_(Neg)3_1_.jpg,25,n,arccurve_plane,336,n,1,4.224957943,13
Plane_0_1_(Neg)12_0_.jpg,31,n,arccurve_plane,37,n,1,3.211534977,13
Plane_0_3_7_0_.jpg,34,n,arccurve_plane,261,n,1,3.078943014,13
Plane_0_0_11_0_.jpg,39,n,arccurve_plane,122,n,1,3.563513994,13
Plane_0_6_1_1_.jpg,43,n,arccurve_plane,253,n,1,2.990839005,13
Plane_0_6_4_1_.jpg,47,n,arccurve_plane,322,n,1,3.190966129,13
Plane_0_4_(Neg)2_1_.jpg,54,n,arccurve_plane,40,n,1,4.438519955,13
Sphere_0_1_(Neg)12_0_.jpg,4,n,arccurve_sphere,76,n,1,3.136539936,13
Sphere_0_0_11_0_.jpg,7,n,arccurve_sphere,260,n,1,3.438896179,13
Sphere_0_3_(Neg)3_1_.jpg,10,n,arccurve_sphere,57,n,1,5.301944017,13
Sphere_0_3_7_0_.jpg,19,n,arccurve_sphere,35,n,1,2.603349924,13
Sphere_0_6_1_1_.jpg,36,n,arccurve_sphere,155,y,0,7.596373796,13
Sphere_0_4_(Neg)2_1_.jpg,45,n,arccurve_sphere,226,y,0,7.32079792,13
Sphere_0_6_4_1_.jpg,55,n,arccurve_sphere,255,y,0,3.76048398,13
Plane_0_0_(Neg)4_.jpg,6,y,arcline_plane,60,y,1,3.173084021,13
Plane_0_4_5_.jpg,14,y,arcline_plane,336,y,1,3.208855152,13
Plane_0_6_3_.jpg,23,y,arcline_plane,130,y,1,4.194286823,13
Plane_0_1_2_.jpg,38,y,arcline_plane,190,y,1,2.940538883,13
Plane_0_5_(Neg)2_.jpg,40,y,arcline_plane,77,y,1,3.263312101,13
Plane_0_2_1_.jpg,42,y,arcline_plane,216,y,1,3.137233019,13
Plane_0_3_(Neg)1_.jpg,51,y,arcline_plane,194,y,1,3.485833883,13
Sphere_0_6_3_.jpg,8,n,arcline_sphere,127,y,0,3.173872948,13
Sphere_0_2_1_.jpg,13,n,arcline_sphere,299,y,0,2.890768051,13
Sphere_0_1_2_.jpg,15,n,arcline_sphere,246,y,0,3.151643038,13
Sphere_0_5_(Neg)2_.jpg,16,n,arcline_sphere,234,y,0,3.221794128,13
Sphere_0_0_(Neg)4_.jpg,29,n,arcline_sphere,62,y,0,3.170323133,13
Sphere_0_3_(Neg)1_.jpg,41,n,arcline_sphere,149,y,0,4.705408096,13
Sphere_0_4_5_.jpg,49,n,arcline_sphere,131,y,0,3.876060963,13
gPlane_0_6_(Neg)2_.jpg,1,n,geocurve_plane,247,n,1,6.013960838,13
gPlane_0_4_(Neg)4_.jpg,5,n,geocurve_plane,69,n,1,3.563452005,13
gPlane_0_4_(Neg)3_.jpg,24,n,geocurve_plane,40,n,1,3.523772001,13
gPlane_0_2_4_.jpg,27,n,geocurve_plane,345,n,1,3.344866037,13
gPlane_0_5_1_.jpg,30,n,geocurve_plane,53,n,1,4.071559906,13
gPlane_0_6_(Neg)5_.jpg,46,n,geocurve_plane,254,n,1,3.370345116,13
gPlane_0_1_2_.jpg,50,n,geocurve_plane,240,y,0,3.124799013,13
gSphere_0_4_(Neg)3_.jpg,9,y,geocurve_sphere,264,n,0,4.396660089,13
gSphere_0_1_2_.jpg,12,y,geocurve_sphere,21,y,1,3.390043974,13
gSphere_0_4_(Neg)4_.jpg,21,y,geocurve_sphere,345,n,0,3.85124898,13
gSphere_0_5_1_.jpg,26,y,geocurve_sphere,163,n,0,5.06678009,13
gSphere_0_6_(Neg)2_.jpg,32,y,geocurve_sphere,169,n,0,3.014694214,13
gSphere_0_6_(Neg)5_.jpg,48,y,geocurve_sphere,116,n,0,5.965889931,13
gSphere_0_2_4_.jpg,56,y,geocurve_sphere,99,y,1,4.753595114,13
Plane_0_3_.jpg,17,y,geoline_plane,217,y,1,3.029501915,13
Plane_0_1_.jpg,18,y,geoline_plane,207,y,1,2.892843008,13
Plane_0_2_.jpg,20,y,geoline_plane,154,y,1,3.322646856,13
Plane_0_0_.jpg,28,y,geoline_plane,24,y,1,3.247318029,13
Plane_0_4_.jpg,33,y,geoline_plane,12,y,1,3.150318861,13
Plane_0_6_.jpg,37,y,geoline_plane,16,y,1,3.470170975,13
Plane_0_5_.jpg,52,y,geoline_plane,327,y,1,3.431166172,13
Sphere_0_5_.jpg,2,y,geoline_sphere,190,y,1,3.879194021,13
Sphere_0_1_.jpg,3,y,geoline_sphere,270,y,1,3.130169868,13
Sphere_0_4_.jpg,11,y,geoline_sphere,162,y,1,3.905310869,13
Sphere_0_6_.jpg,22,y,geoline_sphere,155,y,1,3.561154127,13
Sphere_0_0_.jpg,35,y,geoline_sphere,235,y,1,2.975013971,13
Sphere_0_2_.jpg,44,y,geoline_sphere,208,y,1,5.2709589,13
Sphere_0_3_.jpg,53,y,geoline_sphere,264,y,1,2.886749983,13
,,,,,,,,13
