image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_3_(Neg)3_1_.jpg,6,n,arccurve_plane,191,y,0,1.869570971,12
Plane_0_6_1_1_.jpg,9,n,arccurve_plane,26,y,0,1.902758121,12
Plane_0_4_(Neg)2_1_.jpg,33,n,arccurve_plane,23,y,0,1.667109966,12
Plane_0_3_7_0_.jpg,37,n,arccurve_plane,234,n,1,2.569567919,12
Plane_0_1_(Neg)12_0_.jpg,47,n,arccurve_plane,309,n,1,1.969465017,12
Plane_0_6_4_1_.jpg,51,n,arccurve_plane,258,n,1,2.136196852,12
Plane_0_0_11_0_.jpg,52,n,arccurve_plane,43,n,1,1.969395876,12
Sphere_0_3_(Neg)3_1_.jpg,8,n,arccurve_sphere,13,y,0,1.936334133,12
Sphere_0_6_1_1_.jpg,17,n,arccurve_sphere,58,y,0,4.73643899,12
Sphere_0_0_11_0_.jpg,24,n,arccurve_sphere,300,y,0,2.767175198,12
Sphere_0_3_7_0_.jpg,27,n,arccurve_sphere,149,n,1,3.769511938,12
Sphere_0_4_(Neg)2_1_.jpg,32,n,arccurve_sphere,56,y,0,1.836279869,12
Sphere_0_6_4_1_.jpg,43,n,arccurve_sphere,197,n,1,6.70300889,12
Sphere_0_1_(Neg)12_0_.jpg,45,n,arccurve_sphere,54,n,1,1.96945405,12
Plane_0_5_(Neg)2_.jpg,2,y,arcline_plane,330,y,1,3.136307001,12
Plane_0_2_1_.jpg,3,y,arcline_plane,153,y,1,1.769356966,12
Plane_0_6_3_.jpg,15,y,arcline_plane,25,y,1,1.569543123,12
Plane_0_1_2_.jpg,23,y,arcline_plane,318,y,1,1.736211061,12
Plane_0_4_5_.jpg,42,y,arcline_plane,76,y,1,1.66956687,12
Plane_0_0_(Neg)4_.jpg,48,y,arcline_plane,120,y,1,1.302845001,12
Plane_0_3_(Neg)1_.jpg,54,y,arcline_plane,348,y,1,1.736114025,12
Sphere_0_3_(Neg)1_.jpg,1,n,arcline_sphere,203,y,0,3.736343861,12
Sphere_0_6_3_.jpg,7,n,arcline_sphere,54,y,0,1.736093998,12
Sphere_0_2_1_.jpg,26,n,arcline_sphere,81,y,0,1.802813053,12
Sphere_0_0_(Neg)4_.jpg,35,n,arcline_sphere,275,y,0,1.602884054,12
Sphere_0_4_5_.jpg,40,n,arcline_sphere,83,y,0,1.936203957,12
Sphere_0_5_(Neg)2_.jpg,46,n,arcline_sphere,234,y,0,1.369588852,12
Sphere_0_1_2_.jpg,49,n,arcline_sphere,228,y,0,1.602927208,12
gPlane_0_4_(Neg)3_.jpg,5,n,geocurve_plane,113,y,0,2.836115837,12
gPlane_0_6_(Neg)5_.jpg,18,n,geocurve_plane,88,n,1,3.702872992,12
gPlane_0_5_1_.jpg,21,n,geocurve_plane,297,y,0,1.836257935,12
gPlane_0_6_(Neg)2_.jpg,28,n,geocurve_plane,116,y,0,2.90301609,12
gPlane_0_2_4_.jpg,30,n,geocurve_plane,255,y,0,1.869583845,12
gPlane_0_4_(Neg)4_.jpg,34,n,geocurve_plane,238,y,0,2.402956963,12
gPlane_0_1_2_.jpg,38,n,geocurve_plane,321,y,0,1.636299849,12
gSphere_0_2_4_.jpg,12,y,geocurve_sphere,121,y,1,1.70290494,12
gSphere_0_1_2_.jpg,13,y,geocurve_sphere,80,y,1,1.436246872,12
gSphere_0_4_(Neg)3_.jpg,16,y,geocurve_sphere,253,y,1,1.469608068,12
gSphere_0_6_(Neg)5_.jpg,29,y,geocurve_sphere,150,n,0,5.369677067,12
gSphere_0_6_(Neg)2_.jpg,41,y,geocurve_sphere,212,n,0,2.336163998,12
gSphere_0_5_1_.jpg,53,y,geocurve_sphere,100,n,0,5.469623804,12
gSphere_0_4_(Neg)4_.jpg,56,y,geocurve_sphere,97,y,1,2.402917147,12
Plane_0_6_.jpg,10,y,geoline_plane,306,y,1,1.369506836,12
Plane_0_4_.jpg,11,y,geoline_plane,83,y,1,1.900493145,12
Plane_0_1_.jpg,20,y,geoline_plane,68,y,1,1.603309155,12
Plane_0_3_.jpg,31,y,geoline_plane,226,y,1,1.802943945,12
Plane_0_5_.jpg,39,y,geoline_plane,285,y,1,1.602544069,12
Plane_0_2_.jpg,44,y,geoline_plane,144,y,1,1.736263037,12
Plane_0_0_.jpg,50,y,geoline_plane,345,y,1,1.436085939,12
Sphere_0_5_.jpg,4,y,geoline_sphere,89,y,1,1.8698349,12
Sphere_0_1_.jpg,14,y,geoline_sphere,305,y,1,1.702949047,12
Sphere_0_6_.jpg,19,y,geoline_sphere,211,y,1,1.802927971,12
Sphere_0_4_.jpg,22,y,geoline_sphere,220,y,1,1.702826023,12
Sphere_0_3_.jpg,25,y,geoline_sphere,255,y,1,1.969487906,12
Sphere_0_2_.jpg,36,y,geoline_sphere,131,y,1,1.436335087,12
Sphere_0_0_.jpg,55,y,geoline_sphere,321,y,1,1.569418192,12
,,,,,,,,12
