image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_6_4_1_.jpg,10,n,arccurve_plane,54,n,1,2.190577984,55
Plane_0_3_(Neg)3_1_.jpg,11,n,arccurve_plane,117,n,1,3.635221004,55
Plane_0_6_1_1_.jpg,19,n,arccurve_plane,38,n,1,2.019163847,55
Plane_0_3_7_0_.jpg,33,n,arccurve_plane,244,n,1,2.179389,55
Plane_0_0_11_0_.jpg,36,n,arccurve_plane,209,n,1,2.187968969,55
Plane_0_4_(Neg)2_1_.jpg,39,n,arccurve_plane,21,n,1,3.736472845,55
Plane_0_1_(Neg)12_0_.jpg,50,n,arccurve_plane,143,n,1,3.158247948,55
Sphere_0_3_7_0_.jpg,9,n,arccurve_sphere,29,n,1,2.357898235,55
Sphere_0_4_(Neg)2_1_.jpg,15,n,arccurve_sphere,245,n,1,2.265571833,55
Sphere_0_6_4_1_.jpg,21,n,arccurve_sphere,350,n,1,7.349277973,55
Sphere_0_3_(Neg)3_1_.jpg,22,n,arccurve_sphere,114,n,1,4.878735065,55
Sphere_0_1_(Neg)12_0_.jpg,27,n,arccurve_sphere,120,n,1,1.744497061,55
Sphere_0_6_1_1_.jpg,29,n,arccurve_sphere,346,y,0,7.172023058,55
Sphere_0_0_11_0_.jpg,49,n,arccurve_sphere,252,n,1,1.748998165,55
Plane_0_3_(Neg)1_.jpg,2,y,arcline_plane,207,y,1,1.95746398,55
Plane_0_2_1_.jpg,13,y,arcline_plane,94,y,1,2.085788012,55
Plane_0_6_3_.jpg,17,y,arcline_plane,116,y,1,2.170641899,55
Plane_0_0_(Neg)4_.jpg,31,y,arcline_plane,77,y,1,2.421967983,55
Plane_0_4_5_.jpg,32,y,arcline_plane,334,y,1,1.685956001,55
Plane_0_5_(Neg)2_.jpg,41,y,arcline_plane,89,y,1,2.288504124,55
Plane_0_1_2_.jpg,44,y,arcline_plane,246,y,1,2.055504084,55
Sphere_0_2_1_.jpg,34,n,arcline_sphere,341,y,0,1.959137917,55
Sphere_0_1_2_.jpg,42,n,arcline_sphere,319,y,0,1.842170954,55
Sphere_0_5_(Neg)2_.jpg,45,n,arcline_sphere,344,y,0,11.01810002,55
Sphere_0_4_5_.jpg,46,n,arcline_sphere,80,y,0,1.984720945,55
Sphere_0_3_(Neg)1_.jpg,48,n,arcline_sphere,211,y,0,2.070984125,55
Sphere_0_0_(Neg)4_.jpg,52,n,arcline_sphere,337,y,0,2.515115023,55
Sphere_0_6_3_.jpg,53,n,arcline_sphere,231,y,0,2.360189915,55
gPlane_0_4_(Neg)3_.jpg,3,n,geocurve_plane,106,n,1,18.02357697,55
gPlane_0_4_(Neg)4_.jpg,4,n,geocurve_plane,320,n,1,4.153554916,55
gPlane_0_5_1_.jpg,7,n,geocurve_plane,301,n,1,8.468236923,55
gPlane_0_6_(Neg)5_.jpg,30,n,geocurve_plane,304,n,1,2.137029171,55
gPlane_0_2_4_.jpg,51,n,geocurve_plane,88,n,1,3.271915197,55
gPlane_0_6_(Neg)2_.jpg,54,n,geocurve_plane,228,n,1,1.867530108,55
gPlane_0_1_2_.jpg,55,n,geocurve_plane,152,y,0,1.82961607,55
gSphere_0_5_1_.jpg,12,y,geocurve_sphere,266,n,0,6.143174887,55
gSphere_0_4_(Neg)4_.jpg,24,y,geocurve_sphere,57,n,0,5.894881964,55
gSphere_0_6_(Neg)2_.jpg,25,y,geocurve_sphere,110,n,0,2.780725956,55
gSphere_0_6_(Neg)5_.jpg,35,y,geocurve_sphere,273,n,0,2.13853693,55
gSphere_0_4_(Neg)3_.jpg,37,y,geocurve_sphere,281,n,0,3.038063049,55
gSphere_0_1_2_.jpg,38,y,geocurve_sphere,326,y,1,4.66450882,55
gSphere_0_2_4_.jpg,43,y,geocurve_sphere,217,n,0,2.074589968,55
Plane_0_2_.jpg,6,y,geoline_plane,311,y,1,1.861136913,55
Plane_0_6_.jpg,14,y,geoline_plane,98,y,1,3.53995204,55
Plane_0_3_.jpg,18,y,geoline_plane,331,y,1,1.880884886,55
Plane_0_1_.jpg,23,y,geoline_plane,73,y,1,1.849863052,55
Plane_0_4_.jpg,26,y,geoline_plane,92,y,1,1.927829027,55
Plane_0_5_.jpg,28,y,geoline_plane,120,y,1,2.835986137,55
Plane_0_0_.jpg,47,y,geoline_plane,11,y,1,2.003408909,55
Sphere_0_6_.jpg,1,y,geoline_sphere,110,y,1,3.957973957,55
Sphere_0_5_.jpg,5,y,geoline_sphere,202,y,1,3.158963919,55
Sphere_0_1_.jpg,8,y,geoline_sphere,169,y,1,2.285342932,55
Sphere_0_2_.jpg,16,y,geoline_sphere,73,y,1,2.085586071,55
Sphere_0_3_.jpg,20,y,geoline_sphere,67,y,1,3.950821877,55
Sphere_0_4_.jpg,40,y,geoline_sphere,98,y,1,2.092397928,55
Sphere_0_0_.jpg,56,y,geoline_sphere,236,y,1,2.020829916,55
,,,,,,,,55
