image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_1_(Neg)12_0_.jpg,1,n,arccurve_plane,10,n,1,8.63037014,52
Plane_0_0_11_0_.jpg,6,n,arccurve_plane,326,n,1,6.392514944,52
Plane_0_3_7_0_.jpg,32,n,arccurve_plane,269,n,1,3.022638083,52
Plane_0_6_4_1_.jpg,36,n,arccurve_plane,297,n,1,2.549309015,52
Plane_0_6_1_1_.jpg,47,n,arccurve_plane,164,n,1,2.546037197,52
Plane_0_4_(Neg)2_1_.jpg,55,n,arccurve_plane,20,n,1,3.906507015,52
Plane_0_3_(Neg)3_1_.jpg,56,n,arccurve_plane,250,n,1,3.377803087,52
Sphere_0_0_11_0_.jpg,4,n,arccurve_sphere,196,n,1,4.874430895,52
Sphere_0_4_(Neg)2_1_.jpg,11,n,arccurve_sphere,322,y,0,2.539690971,52
Sphere_0_6_1_1_.jpg,14,n,arccurve_sphere,67,n,1,10.68841505,52
Sphere_0_6_4_1_.jpg,29,n,arccurve_sphere,112,n,1,3.60810113,52
Sphere_0_1_(Neg)12_0_.jpg,30,n,arccurve_sphere,43,n,1,2.140556097,52
Sphere_0_3_(Neg)3_1_.jpg,31,n,arccurve_sphere,210,y,0,2.221405029,52
Sphere_0_3_7_0_.jpg,38,n,arccurve_sphere,101,n,1,2.025629997,52
Plane_0_3_(Neg)1_.jpg,5,y,arcline_plane,321,y,1,3.608096123,52
Plane_0_2_1_.jpg,7,y,arcline_plane,169,y,1,2.357283115,52
Plane_0_1_2_.jpg,12,y,arcline_plane,73,y,1,2.138382912,52
Plane_0_6_3_.jpg,24,y,arcline_plane,17,y,1,2.032822132,52
Plane_0_4_5_.jpg,49,y,arcline_plane,309,y,1,1.72283411,52
Plane_0_0_(Neg)4_.jpg,53,y,arcline_plane,263,y,1,1.385833025,52
Plane_0_5_(Neg)2_.jpg,54,y,arcline_plane,17,y,1,1.739396095,52
Sphere_0_6_3_.jpg,3,n,arcline_sphere,232,y,0,3.790372849,52
Sphere_0_0_(Neg)4_.jpg,8,n,arcline_sphere,127,y,0,2.189460039,52
Sphere_0_3_(Neg)1_.jpg,16,n,arcline_sphere,204,y,0,1.990673065,52
Sphere_0_2_1_.jpg,21,n,arcline_sphere,141,y,0,2.153744936,52
Sphere_0_4_5_.jpg,37,n,arcline_sphere,37,y,0,1.830181122,52
Sphere_0_5_(Neg)2_.jpg,41,n,arcline_sphere,191,y,0,1.797502041,52
Sphere_0_1_2_.jpg,45,n,arcline_sphere,94,n,1,2.693331003,52
gPlane_0_1_2_.jpg,10,n,geocurve_plane,337,y,0,2.509294033,52
gPlane_0_5_1_.jpg,18,n,geocurve_plane,164,y,0,3.052448034,52
gPlane_0_6_(Neg)2_.jpg,22,n,geocurve_plane,77,n,1,4.876633883,52
gPlane_0_4_(Neg)3_.jpg,26,n,geocurve_plane,110,n,1,2.530910015,52
gPlane_0_4_(Neg)4_.jpg,27,n,geocurve_plane,286,n,1,2.150611877,52
gPlane_0_2_4_.jpg,48,n,geocurve_plane,283,n,1,2.502362013,52
gPlane_0_6_(Neg)5_.jpg,52,n,geocurve_plane,321,n,1,2.058508158,52
gSphere_0_2_4_.jpg,17,y,geocurve_sphere,265,n,0,4.315453053,52
gSphere_0_5_1_.jpg,20,y,geocurve_sphere,305,y,1,3.436686039,52
gSphere_0_1_2_.jpg,33,y,geocurve_sphere,45,y,1,1.733847141,52
gSphere_0_6_(Neg)2_.jpg,39,y,geocurve_sphere,298,n,0,2.638285875,52
gSphere_0_4_(Neg)3_.jpg,40,y,geocurve_sphere,195,n,0,2.416908026,52
gSphere_0_4_(Neg)4_.jpg,44,y,geocurve_sphere,305,n,0,2.767260075,52
gSphere_0_6_(Neg)5_.jpg,51,y,geocurve_sphere,265,n,0,1.921770096,52
Plane_0_2_.jpg,23,y,geoline_plane,21,y,1,2.324827909,52
Plane_0_5_.jpg,25,y,geoline_plane,332,y,1,1.907066107,52
Plane_0_1_.jpg,28,y,geoline_plane,105,y,1,2.670994997,52
Plane_0_4_.jpg,34,y,geoline_plane,104,y,1,2.153814077,52
Plane_0_6_.jpg,35,y,geoline_plane,261,y,1,1.893394947,52
Plane_0_3_.jpg,43,y,geoline_plane,99,y,1,1.491012096,52
Plane_0_0_.jpg,50,y,geoline_plane,211,y,1,1.438975096,52
Sphere_0_6_.jpg,2,y,geoline_sphere,287,y,1,4.605340958,52
Sphere_0_3_.jpg,9,y,geoline_sphere,85,y,1,1.864407063,52
Sphere_0_2_.jpg,13,y,geoline_sphere,46,y,1,2.012447834,52
Sphere_0_0_.jpg,15,y,geoline_sphere,117,y,1,2.089507103,52
Sphere_0_5_.jpg,19,y,geoline_sphere,155,y,1,2.718831778,52
Sphere_0_4_.jpg,42,y,geoline_sphere,64,y,1,2.022294998,52
Sphere_0_1_.jpg,46,y,geoline_sphere,349,y,1,1.549476147,52
,,,,,,,,52
