image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_6_4_1_.jpg,6,n,arccurve_plane,161,n,1,6.369587898,45
Plane_0_6_1_1_.jpg,13,n,arccurve_plane,37,n,1,8.936291933,45
Plane_0_0_11_0_.jpg,14,n,arccurve_plane,67,n,1,2.402830124,45
Plane_0_3_7_0_.jpg,16,n,arccurve_plane,334,n,1,7.136135101,45
Plane_0_3_(Neg)3_1_.jpg,21,n,arccurve_plane,267,n,1,9.63625598,45
Plane_0_4_(Neg)2_1_.jpg,23,n,arccurve_plane,113,n,1,4.402885914,45
Plane_0_1_(Neg)12_0_.jpg,31,n,arccurve_plane,347,n,1,2.636160851,45
Sphere_0_0_11_0_.jpg,12,n,arccurve_sphere,47,n,1,9.536309958,45
Sphere_0_6_4_1_.jpg,20,n,arccurve_sphere,330,n,1,3.335985899,45
Sphere_0_4_(Neg)2_1_.jpg,30,n,arccurve_sphere,217,y,0,8.203109026,45
Sphere_0_1_(Neg)12_0_.jpg,32,n,arccurve_sphere,148,n,1,3.302822113,45
Sphere_0_3_(Neg)3_1_.jpg,38,n,arccurve_sphere,307,y,0,25.20274496,45
Sphere_0_3_7_0_.jpg,43,n,arccurve_sphere,25,n,1,10.13384795,45
Sphere_0_6_1_1_.jpg,47,n,arccurve_sphere,306,n,1,13.03622699,45
Plane_0_1_2_.jpg,7,y,arcline_plane,130,y,1,2.536246061,45
Plane_0_5_(Neg)2_.jpg,24,y,arcline_plane,208,y,1,11.03384805,45
Plane_0_4_5_.jpg,26,y,arcline_plane,44,y,1,17.93628788,45
Plane_0_2_1_.jpg,39,y,arcline_plane,296,y,1,8.236423016,45
Plane_0_3_(Neg)1_.jpg,41,y,arcline_plane,159,y,1,4.836340904,45
Plane_0_6_3_.jpg,49,y,arcline_plane,309,y,1,5.502909184,45
Plane_0_0_(Neg)4_.jpg,50,y,arcline_plane,205,y,1,9.403279066,45
Sphere_0_2_1_.jpg,1,n,arcline_sphere,242,y,0,2.636204958,45
Sphere_0_3_(Neg)1_.jpg,8,n,arcline_sphere,135,y,0,2.133813858,45
Sphere_0_5_(Neg)2_.jpg,11,n,arcline_sphere,346,y,0,1.969544888,45
Sphere_0_1_2_.jpg,18,n,arcline_sphere,288,y,0,3.236207008,45
Sphere_0_4_5_.jpg,22,n,arcline_sphere,198,n,1,3.869606972,45
Sphere_0_6_3_.jpg,40,n,arcline_sphere,15,y,0,4.570018053,45
Sphere_0_0_(Neg)4_.jpg,55,n,arcline_sphere,200,y,0,6.169406891,45
gPlane_0_1_2_.jpg,10,n,geocurve_plane,126,y,0,2.269554138,45
gPlane_0_2_4_.jpg,15,n,geocurve_plane,297,n,1,14.83626294,45
gPlane_0_4_(Neg)4_.jpg,19,n,geocurve_plane,258,n,1,3.336173058,45
gPlane_0_6_(Neg)2_.jpg,28,n,geocurve_plane,91,n,1,8.76964283,45
gPlane_0_6_(Neg)5_.jpg,42,n,geocurve_plane,216,n,1,3.536237955,45
gPlane_0_5_1_.jpg,53,n,geocurve_plane,74,n,1,10.03624392,45
gPlane_0_4_(Neg)3_.jpg,56,n,geocurve_plane,11,n,1,7.636648893,45
gSphere_0_6_(Neg)5_.jpg,2,y,geocurve_sphere,40,n,0,21.43625903,45
gSphere_0_5_1_.jpg,4,y,geocurve_sphere,213,y,1,2.033825874,45
gSphere_0_1_2_.jpg,5,y,geocurve_sphere,316,y,1,1.902904987,45
gSphere_0_4_(Neg)4_.jpg,25,y,geocurve_sphere,334,n,0,6.169692039,45
gSphere_0_4_(Neg)3_.jpg,33,y,geocurve_sphere,61,n,0,5.369663954,45
gSphere_0_6_(Neg)2_.jpg,37,y,geocurve_sphere,72,n,0,11.60267282,45
gSphere_0_2_4_.jpg,54,y,geocurve_sphere,274,y,1,14.23401213,45
Plane_0_2_.jpg,27,y,geoline_plane,151,y,1,13.97002101,45
Plane_0_3_.jpg,29,y,geoline_plane,322,y,1,6.903048992,45
Plane_0_4_.jpg,34,y,geoline_plane,230,y,1,5.169656038,45
Plane_0_6_.jpg,44,y,geoline_plane,288,y,1,7.536437035,45
Plane_0_1_.jpg,45,y,geoline_plane,67,y,1,5.603096962,45
Plane_0_0_.jpg,46,y,geoline_plane,286,y,1,5.136366129,45
Plane_0_5_.jpg,52,y,geoline_plane,75,y,1,6.269795895,45
Sphere_0_0_.jpg,3,y,geoline_sphere,281,y,1,2.669684887,45
Sphere_0_1_.jpg,9,y,geoline_sphere,163,y,1,5.936395168,45
Sphere_0_5_.jpg,17,y,geoline_sphere,15,n,0,2.469504118,45
Sphere_0_6_.jpg,35,y,geoline_sphere,51,y,1,4.903043985,45
Sphere_0_4_.jpg,36,y,geoline_sphere,107,y,1,8.836349964,45
Sphere_0_3_.jpg,48,y,geoline_sphere,164,y,1,11.96981812,45
Sphere_0_2_.jpg,51,y,geoline_sphere,45,y,1,4.669887066,45
,,,,,,,,45
