image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_6_1_1_.jpg,3,n,arccurve_plane,334,y,0,5.300488949,3
Plane_0_3_7_0_.jpg,12,n,arccurve_plane,341,n,1,4.069537878,3
Plane_0_6_4_1_.jpg,19,n,arccurve_plane,219,n,1,5.969438076,3
Plane_0_1_(Neg)12_0_.jpg,26,n,arccurve_plane,312,n,1,6.600545883,3
Plane_0_0_11_0_.jpg,29,n,arccurve_plane,125,y,0,4.66967988,3
Plane_0_3_(Neg)3_1_.jpg,35,n,arccurve_plane,233,y,0,3.502970934,3
Plane_0_4_(Neg)2_1_.jpg,48,n,arccurve_plane,10,y,0,8.535851955,3
Sphere_0_4_(Neg)2_1_.jpg,10,n,arccurve_sphere,149,y,0,3.169373035,3
Sphere_0_3_7_0_.jpg,23,n,arccurve_sphere,197,y,0,3.636251926,3
Sphere_0_3_(Neg)3_1_.jpg,25,n,arccurve_sphere,33,y,0,2.86965704,3
Sphere_0_6_4_1_.jpg,33,n,arccurve_sphere,221,y,0,3.802958965,3
Sphere_0_1_(Neg)12_0_.jpg,52,n,arccurve_sphere,146,n,1,3.269509792,3
Sphere_0_6_1_1_.jpg,55,n,arccurve_sphere,261,y,0,2.569335938,3
Sphere_0_0_11_0_.jpg,56,n,arccurve_sphere,286,n,1,5.102797031,3
Plane_0_4_5_.jpg,7,y,arcline_plane,195,y,1,3.152997017,3
Plane_0_0_(Neg)4_.jpg,14,y,arcline_plane,62,y,1,2.502869844,3
Plane_0_5_(Neg)2_.jpg,34,y,arcline_plane,317,y,1,5.569710016,3
Plane_0_2_1_.jpg,40,y,arcline_plane,99,y,1,2.669599056,3
Plane_0_3_(Neg)1_.jpg,42,y,arcline_plane,98,y,1,3.202863932,3
Plane_0_6_3_.jpg,44,y,arcline_plane,261,y,1,2.869758129,3
Plane_0_1_2_.jpg,53,y,arcline_plane,137,y,1,3.402875185,3
Sphere_0_0_(Neg)4_.jpg,2,n,arcline_sphere,39,y,0,6.236314058,3
Sphere_0_1_2_.jpg,16,n,arcline_sphere,122,y,0,2.569602966,3
Sphere_0_4_5_.jpg,17,n,arcline_sphere,227,y,0,2.669569016,3
Sphere_0_6_3_.jpg,20,n,arcline_sphere,149,y,0,2.569669962,3
Sphere_0_3_(Neg)1_.jpg,45,n,arcline_sphere,206,y,0,8.436182022,3
Sphere_0_2_1_.jpg,51,n,arcline_sphere,158,y,0,3.03640604,3
Sphere_0_5_(Neg)2_.jpg,54,n,arcline_sphere,212,y,0,3.433793068,3
gPlane_0_4_(Neg)3_.jpg,21,n,geocurve_plane,114,y,0,2.702995777,3
gPlane_0_4_(Neg)4_.jpg,22,n,geocurve_plane,91,y,0,4.669713974,3
gPlane_0_2_4_.jpg,28,n,geocurve_plane,323,y,0,3.400488853,3
gPlane_0_6_(Neg)2_.jpg,32,n,geocurve_plane,247,n,1,4.202883005,3
gPlane_0_5_1_.jpg,36,n,geocurve_plane,306,y,0,3.802964926,3
gPlane_0_6_(Neg)5_.jpg,43,n,geocurve_plane,22,n,1,5.369601011,3
gPlane_0_1_2_.jpg,46,n,geocurve_plane,299,y,0,2.669702053,3
gSphere_0_4_(Neg)4_.jpg,9,y,geocurve_sphere,327,y,1,12.36962605,3
gSphere_0_4_(Neg)3_.jpg,13,y,geocurve_sphere,34,y,1,11.26977992,3
gSphere_0_6_(Neg)2_.jpg,15,y,geocurve_sphere,153,y,1,4.800493956,3
gSphere_0_1_2_.jpg,37,y,geocurve_sphere,133,y,1,1.436233997,3
gSphere_0_6_(Neg)5_.jpg,38,y,geocurve_sphere,282,n,0,2.069420099,3
gSphere_0_2_4_.jpg,39,y,geocurve_sphere,349,y,1,2.203361034,3
gSphere_0_5_1_.jpg,41,y,geocurve_sphere,47,y,1,3.236316919,3
Plane_0_2_.jpg,1,y,geoline_plane,53,y,1,3.236251116,3
Plane_0_3_.jpg,11,y,geoline_plane,340,y,1,2.53627491,3
Plane_0_5_.jpg,27,y,geoline_plane,63,y,1,3.236171007,3
Plane_0_1_.jpg,30,y,geoline_plane,85,y,1,4.269619942,3
Plane_0_4_.jpg,31,y,geoline_plane,23,y,1,5.069685936,3
Plane_0_0_.jpg,47,y,geoline_plane,135,y,1,10.2364099,3
Plane_0_6_.jpg,49,y,geoline_plane,198,y,1,3.902889013,3
Sphere_0_1_.jpg,4,y,geoline_sphere,309,y,1,3.336570024,3
Sphere_0_2_.jpg,5,y,geoline_sphere,154,y,1,3.336168051,3
Sphere_0_0_.jpg,6,y,geoline_sphere,163,y,1,4.102937937,3
Sphere_0_4_.jpg,8,y,geoline_sphere,286,y,1,2.969624996,3
Sphere_0_5_.jpg,18,y,geoline_sphere,335,y,1,2.469593048,3
Sphere_0_3_.jpg,24,y,geoline_sphere,25,y,1,3.003016949,3
Sphere_0_6_.jpg,50,y,geoline_sphere,204,y,1,4.202906847,3
,,,,,,,,3
