image,trial,correctAns,condition,random,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant
Plane_0_1_(Neg)12_0_.jpg,1,n,arccurve_plane,343,y,0,5.60273695,47
Plane_0_3_(Neg)3_1_.jpg,6,n,arccurve_plane,278,y,0,4.136222124,47
Plane_0_0_11_0_.jpg,9,n,arccurve_plane,134,y,0,3.969605923,47
Plane_0_6_1_1_.jpg,10,n,arccurve_plane,23,y,0,3.169392109,47
Plane_0_6_4_1_.jpg,13,n,arccurve_plane,340,y,0,4.436209202,47
Plane_0_4_(Neg)2_1_.jpg,16,n,arccurve_plane,248,y,0,3.200632095,47
Plane_0_3_7_0_.jpg,20,n,arccurve_plane,72,y,0,4.23624897,47
Sphere_0_0_11_0_.jpg,15,n,arccurve_sphere,102,y,0,3.402867079,47
Sphere_0_6_1_1_.jpg,33,n,arccurve_sphere,283,y,0,2.136136055,47
Sphere_0_1_(Neg)12_0_.jpg,34,n,arccurve_sphere,124,y,0,3.369530916,47
Sphere_0_3_(Neg)3_1_.jpg,38,n,arccurve_sphere,309,y,0,2.069486141,47
Sphere_0_4_(Neg)2_1_.jpg,50,n,arccurve_sphere,148,y,0,1.63614893,47
Sphere_0_3_7_0_.jpg,51,n,arccurve_sphere,169,y,0,2.636265993,47
Sphere_0_6_4_1_.jpg,54,n,arccurve_sphere,35,y,0,2.93615818,47
Plane_0_6_3_.jpg,4,y,arcline_plane,163,y,1,3.169865131,47
Plane_0_0_(Neg)4_.jpg,11,y,arcline_plane,267,y,1,2.936172009,47
Plane_0_2_1_.jpg,27,y,arcline_plane,45,y,1,2.036134958,47
Plane_0_1_2_.jpg,41,y,arcline_plane,149,y,1,2.502947092,47
Plane_0_4_5_.jpg,42,y,arcline_plane,270,y,1,4.336292982,47
Plane_0_5_(Neg)2_.jpg,53,y,arcline_plane,210,y,1,1.902905941,47
Plane_0_3_(Neg)1_.jpg,56,y,arcline_plane,318,y,1,1.769303799,47
Sphere_0_5_(Neg)2_.jpg,7,n,arcline_sphere,266,y,0,3.069561005,47
Sphere_0_2_1_.jpg,8,n,arcline_sphere,237,y,0,2.900575161,47
Sphere_0_0_(Neg)4_.jpg,19,n,arcline_sphere,257,y,0,2.169458151,47
Sphere_0_3_(Neg)1_.jpg,21,n,arcline_sphere,129,y,0,3.036181927,47
Sphere_0_6_3_.jpg,29,n,arcline_sphere,135,y,0,3.769608974,47
Sphere_0_1_2_.jpg,35,n,arcline_sphere,273,y,0,2.336201191,47
Sphere_0_4_5_.jpg,45,n,arcline_sphere,236,y,0,2.736140013,47
gPlane_0_5_1_.jpg,12,n,geocurve_plane,320,y,0,3.836153984,47
gPlane_0_2_4_.jpg,14,n,geocurve_plane,263,y,0,2.902863026,47
gPlane_0_4_(Neg)3_.jpg,22,n,geocurve_plane,235,y,0,2.669425011,47
gPlane_0_6_(Neg)5_.jpg,24,n,geocurve_plane,126,y,0,3.002935886,47
gPlane_0_1_2_.jpg,25,n,geocurve_plane,114,y,0,1.769547939,47
gPlane_0_4_(Neg)4_.jpg,39,n,geocurve_plane,205,y,0,2.369609833,47
gPlane_0_6_(Neg)2_.jpg,40,n,geocurve_plane,195,y,0,2.402752876,47
gSphere_0_6_(Neg)5_.jpg,17,y,geocurve_sphere,144,y,1,3.336220026,47
gSphere_0_1_2_.jpg,18,y,geocurve_sphere,279,y,1,3.069591999,47
gSphere_0_4_(Neg)3_.jpg,26,y,geocurve_sphere,192,y,1,1.702825069,47
gSphere_0_2_4_.jpg,37,y,geocurve_sphere,201,y,1,1.63618207,47
gSphere_0_5_1_.jpg,46,y,geocurve_sphere,14,y,1,2.902853012,47
gSphere_0_6_(Neg)2_.jpg,48,y,geocurve_sphere,49,y,1,2.869525909,47
gSphere_0_4_(Neg)4_.jpg,49,y,geocurve_sphere,98,y,1,1.936192989,47
Plane_0_1_.jpg,3,y,geoline_plane,140,y,1,3.402809143,47
Plane_0_6_.jpg,5,y,geoline_plane,322,y,1,3.63618207,47
Plane_0_5_.jpg,28,y,geoline_plane,292,y,1,2.602710009,47
Plane_0_4_.jpg,30,y,geoline_plane,159,y,1,3.167149067,47
Plane_0_0_.jpg,31,y,geoline_plane,36,y,1,2.469573975,47
Plane_0_3_.jpg,32,y,geoline_plane,113,y,1,2.367139816,47
Plane_0_2_.jpg,44,y,geoline_plane,142,y,1,2.936205864,47
Sphere_0_2_.jpg,2,y,geoline_sphere,292,y,1,4.369346142,47
Sphere_0_1_.jpg,23,y,geoline_sphere,13,y,1,2.069545031,47
Sphere_0_3_.jpg,36,y,geoline_sphere,91,y,1,2.236181974,47
Sphere_0_5_.jpg,43,y,geoline_sphere,290,y,1,2.402883053,47
Sphere_0_0_.jpg,47,y,geoline_sphere,77,y,1,2.369550943,47
Sphere_0_4_.jpg,52,y,geoline_sphere,98,y,1,2.102873087,47
Sphere_0_6_.jpg,55,y,geoline_sphere,277,y,1,1.936203957,47
,,,,,,,,47
